,Value,3exp_add,3exp_mul
3029,71.3814433,71.29623027383596,71.11598958326401
3030,70.94845361,71.15958506991826,72.83318217056247
3031,70.51546392,73.54686103371648,73.25761947567189
3032,70.08247423,72.32588196067353,74.080930073239
3033,69.64948454,68.17578346265034,67.09884860400088
3034,69.21649485,68.44684066403265,66.50333079095522
3035,68.78350515,67.05134516238158,66.01522723478956
3036,68.35051546,64.05888043001687,61.994989228700184
3037,67.91752577,65.33785972410857,64.79032780645987
3038,67.48453608,65.2018637434551,65.56877004778585
3039,67.05154639,69.83427191619687,70.3566407727994
3040,66.6185567,71.61969166719098,75.12071222251437
3041,66.18556701,69.11369841309518,70.85829324133074
3042,65.75257732,73.69890217485987,76.63021463896871
3043,65.31958763,73.03618805781484,73.74968087482164
3044,64.88659794,73.18768011574713,74.6490528424796
3045,64.45360825,65.6054395566747,65.04691733504337
3046,64.02061856,63.66561670519626,62.912846528340516
3047,63.58762887,61.15971380240877,60.450815922982336
3048,63.15463918,61.00427142138108,61.72906367349191
3049,62.72164948,62.85279947421445,61.34770331238918
3050,62.28865979,60.35695195973373,60.48355182904261
3051,61.8556701,58.936719171215046,58.731558042367
3052,61.42268041,65.28658514276492,65.36722940480239
3053,60.98969072,62.90927464670024,63.25768784451413
3054,60.55670103,65.47477706613569,66.77614981557636
3055,60.12371134,64.42077676084928,64.51352893411357
3056,59.69072165,61.91305638086085,62.24803211117745
3057,59.25773196,63.99930225385947,63.43472798113565
3058,58.82474227,64.84821053776493,67.32826750992967
3059,58.39175258,57.143052232532945,56.12687621730659
3060,57.95876289,58.25451572828601,57.70982579757677
3061,57.5257732,61.262479223197914,60.3483599042771
3062,57.09278351,53.732020923412826,53.43280180336041
3063,56.65979381,57.68629422465452,55.97866569261496
3064,56.22680412,52.751419677485444,53.06666753896007
3065,55.79381443,56.6924663509709,57.171332561142975
3066,55.36082474,52.2656559813731,51.89023294512881
3067,54.92783505,53.39980091643355,53.39314158243451
3068,54.49484536,52.20637867665326,52.04712428436822
3069,54.06185567,50.02492230848267,52.73730062329275
3070,53.62886598,55.331490703874316,55.96316203570415
3071,53.19587629,52.90212465158145,53.66576579799235
3072,52.7628866,51.98070622544891,53.37549899732763
3073,52.32989691,50.07126884304016,48.34335411080504
3074,51.89690722,50.5730555978043,51.67877385553589
3075,51.46391753,53.09389256990247,53.70744454746463
3076,51.03092784,53.839519763763064,53.67077398948468
3077,50.59793814,45.650692764393476,46.69841920277487
3078,50.16494845,46.88687771789318,47.42078143068269
3079,49.73195876,48.93439538604746,48.207216648087964
3080,49.29896907,55.14671242525594,55.28180943937121
3081,48.86597938,46.38962379415775,46.70431997068218
3082,48.43298969,45.21676685149141,47.144056697436376
3083,48.0,46.84337334561923,46.54032667874376
3084,60.0,45.21724172219943,44.033513064280406
3085,80.0,56.52914681028008,57.39532518682087
3086,116.0,75.92486370575516,69.97090820058305
3087,99.0,114.02678851781147,110.94938766371949
3088,69.0,98.07886789032244,93.52418124603908
3089,69.0,68.91317125183855,70.81612683411616
3090,47.0,68.12857313745201,67.50693712208344
3091,53.0,47.886594053738875,48.58114798102191
3092,40.0,52.78128276143838,51.86827391969606
3093,30.0,40.383303560033525,41.83078342236246
3094,40.0,31.84994296734199,32.456579720229364
3095,37.0,42.34190773466391,43.700549403180936
3096,23.0,37.542166101203,36.805209801421114
3097,11.0,25.228606024276388,26.003346769265058
3098,13.0,15.359953009057145,13.612685911766546
3099,15.0,12.493999731162273,12.890536701223816
3100,25.0,16.229282322976843,16.09457056154805
3101,27.0,20.565571473062896,23.36041397313689
3102,39.0,27.47915287048188,26.1127940967338
3103,33.0,40.32032958390502,36.010765136376286
3104,32.0,33.23401857252622,33.11572134321234
3105,27.0,34.85218832451983,34.70921737218193
3106,29.0,33.996284829588106,32.90415536900007
3107,28.0,30.734150418241313,29.600160129449886
3108,32.0,25.87419254895318,27.327080484478007
3109,27.0,33.29744123165568,32.22583141648499
3110,30.0,25.959882038235005,26.07678017830003
3111,24.0,28.875174441890337,29.021031222581108
3112,37.0,21.37171922779548,23.282563492916594
3113,41.0,37.01029549609423,35.95011747627645
3114,37.0,40.19782798243207,40.36348808257067
3115,34.0,41.52717675938507,41.85092218025954
3116,40.5,36.664199352127426,35.86434877410665
3117,47.0,48.02042534425715,46.46300611050955
3118,48.0,41.97876340346687,40.488294498689626
3119,41.0,49.99781790510291,48.97714994975843
3120,44.0,46.03737083007348,46.293595485534766
3121,44.0,81.49427380901987,71.69854162513366
3122,37.0,30.179774996270055,35.73318909527115
3123,38.0,19.05995138999053,30.024269719072237
3124,34.0,40.68563034242419,41.250045266585445
3125,36.0,38.99426746803083,38.064400978529584
3126,42.0,43.346540007393045,40.80708676649425
3127,40.0,45.435811243954994,43.50883101495856
3128,40.0,46.9512244168845,44.245020939148986
3129,32.0,51.13696914616658,45.747179854368284
3130,39.0,35.96551296227006,34.25234302800269
3131,47.0,19.458071364222455,31.601718871595864
3132,50.0,34.152833428942905,38.391384487650456
3133,57.0,37.6670012888748,40.715676573631576
3134,54.0,45.175219535035204,44.34433815829827
3135,48.0,47.51972083993593,47.29176511359304
3136,51.0,44.47073540088036,44.93860675159769
3137,54.0,55.00023546083772,55.016158125257
3138,61.0,53.873811526858915,53.12102566431223
3139,73.0,62.26933409424411,62.0938226787694
3140,73.0,71.59762176620667,69.3535335972949
3141,75.0,70.17590706596683,66.82080156470126
3142,67.0,72.88864169421093,73.09040582835915
3143,67.0,63.21985049580472,61.0536846627541
3144,75.0,63.93638181668586,62.770890053989035
3145,73.0,69.3985690603796,65.80567446608481
3146,80.0,72.5858870147676,73.5166776216175
3147,70.0,78.71358182995854,72.00885787031687
3148,63.0,69.3517579837751,64.46613502856924
3149,59.0,64.90878872042421,66.68268793841897
3150,53.0,65.9935121422139,76.0542964725961
3151,61.0,61.225341713603356,64.30959461607686
3152,66.0,64.93594150674792,63.56938195359058
3153,71.0,58.481904617414216,58.29561813559713
3154,78.0,70.24592452654781,71.65221812831133
3155,80.0,85.19235230931574,95.44448991252241
3156,88.0,93.47775763009301,106.65417608885713
3157,88.0,90.87698842851265,91.92043608516315
3158,71.0,91.39592564728713,93.09446500206165
3159,65.0,76.67495595881897,77.95400212708442
3160,72.0,73.65588281929745,74.04622417339351
3161,66.0,68.27256455759468,67.5654277532057
3162,69.0,67.63143519082676,69.80394119806579
3163,72.0,73.79324586198034,71.59275043122402
3164,66.0,74.68521709441995,73.93471899305179
3165,65.0,68.17952502553763,68.11240282414394
3166,57.0,65.6065310483255,64.67447340765277
3167,59.0,52.696315807061765,54.178481526042546
3168,56.0,54.023922952442206,53.80973624397827
3169,57.0,50.471982580942374,51.045118559984935
3170,58.0,53.75885886916862,53.88227762317129
3171,62.0,55.98062065672102,55.44094874405377
3172,64.0,65.45825113864305,62.59663350972733
3173,72.0,62.68994048127793,67.37459074988857
3174,69.0,76.01782681181251,76.04015125005223
3175,66.0,74.77934529911084,74.33520059291789
3176,60.0,67.45878789141614,67.52133941118068
3177,60.0,58.0805463214387,58.78483429042074
3178,62.0,62.88286613206037,63.60076394438579
3179,66.0,65.62261346175174,64.59591417309046
3180,67.0,66.31113401157195,67.43404110891967
3181,72.0,66.12820469291057,68.95526169235306
3182,69.0,68.27919218657436,67.25458441704293
3183,69.0,59.374685978006916,60.5658982719881
3184,62.0,67.3707017757459,65.76632359703201
3185,60.0,59.94645939432784,55.90971200936148
3186,63.0,61.38683231542108,63.59992579437526
3187,63.0,64.70908272504282,66.19692732647054
3188,56.0,65.0237298341558,68.06393860810307
3189,62.0,58.38437889224946,59.05789312169055
3190,60.0,62.17347231503988,62.15526157692748
3191,64.0,65.14277962288185,66.30262690034594
3192,54.0,75.90807877616687,78.02779527756317
3193,48.0,58.76029889366481,59.19281279565941
3194,51.0,49.89583600425887,50.20973800088692
3195,56.0,31.51824754216842,36.744013029803874
3196,43.0,43.517523146106264,44.03397058722555
3197,25.0,35.42324554397631,36.65099821015241
3198,27.0,23.36166540191718,25.397758743221726
3199,15.0,23.88633299436458,25.477764478240836
3200,24.0,15.040064075637288,16.18573064441045
3201,24.0,21.23075768554132,22.001935364865787
3202,26.0,22.097649953093867,24.651877026583566
3203,27.0,26.768504348074067,26.121296996733108
3204,37.0,27.262257361950983,25.820542376705923
3205,34.0,34.720392973250284,37.46596458125822
3206,31.0,38.3184996952125,37.295060234917116
3207,32.0,36.42044465025546,34.97837510075107
3208,37.0,36.47788849391191,33.978344503851176
3209,17.0,44.229264321770785,41.70794621414424
3210,29.0,20.917288755696575,20.924609393777605
3211,32.0,28.915904866071955,28.52549100183038
3212,33.0,31.63276508790296,30.664506136945487
3213,23.0,27.695001575140473,30.021215546480242
3214,32.0,21.201490942901202,23.821869470392294
3215,40.0,26.960799878746077,28.048974874492572
3216,32.0,36.128343131275,36.396248493322446
3217,24.0,59.466366357141524,56.54378123702638
3218,38.0,15.209324599058172,20.785372468197178
3219,35.0,22.427603207044314,27.993316661456856
3220,26.0,31.014270274147368,30.391584218960894
3221,30.0,19.607963977144507,24.789110039769007
3222,43.0,105.71173352742501,109.86967959073824
3223,45.0,2.1501127024558215,22.987747673820028
3224,64.0,32.92657817534138,39.02832202760753
3225,59.0,56.77683853619814,58.2347080147371
3226,70.0,53.24155001660196,52.25005318438755
3227,62.0,63.408930981286794,60.044257646483246
3228,65.0,61.837236440373324,56.57985509333635
3229,67.0,66.51134804952446,70.60000176928368
3230,50.0,69.56920637591064,69.83515408877177
3231,57.0,53.68982786567866,56.12006165709968
3232,64.0,55.247439185545204,58.00992192311317
3233,76.0,59.449949879685185,59.67300828034211
3234,67.0,75.58262873426733,72.0002311185377
3235,70.0,71.29893844763079,73.039581784323
3236,79.0,71.90446195985473,70.8796824261667
3237,72.0,76.24491748249942,72.9567025920567
3238,68.0,66.74807841732608,67.53302196978545
3239,50.0,67.99787362374855,65.99137314300424
3240,87.0,46.945856731870336,49.72382659295436
3241,55.0,84.50875259938738,79.47228139356301
3242,23.0,57.8836340665351,58.719812990091434
3243,22.0,24.988169684951114,28.280658822760394
3244,49.0,26.447986379244224,24.855755776420825
3245,57.0,43.890353981967486,42.166082710371676
3246,63.0,55.99381365990277,55.21147145610091
3247,91.0,60.60807158552761,55.27189621009184
3248,109.0,91.07266601295933,91.62752923445865
3249,111.0,107.5662231790711,110.57737862623526
3250,109.0,107.10700409001107,108.79635882954992
3251,140.0,115.27547829033487,119.93511034724223
3252,152.0,139.20999676999014,147.37620152853876
3253,155.0,155.02403945717478,164.80207629949493
3254,164.0,158.6375263344835,161.43297543922301
3255,150.0,170.0704867011948,189.93673574217704
3256,155.0,157.2547644178599,175.11662285034288
3257,133.0,156.13118926090735,163.4489787557817
3258,119.0,140.05253974050214,146.65732073018077
3259,111.0,131.6046602119319,143.5218182875551
3260,121.0,112.3991287131177,118.46924719490885
3261,122.0,124.28562727476694,122.47788077726085
3262,151.0,108.55214280354055,97.66239918702874
3263,171.0,138.8913819449779,127.3602651520674
3264,163.0,163.94226960310502,142.44455921104554
3265,140.0,153.17632806381368,131.16701516229395
3266,141.0,136.94210032136203,115.99082037478921
3267,131.0,134.16909525873226,109.84371922755068
3268,137.0,131.00212653892066,124.7902655902211
3269,138.0,134.09946964912353,131.34325635251136
3270,129.0,143.06832159133322,155.51884091711224
3271,110.0,134.97095570666437,147.2703042432235
3272,107.0,110.76510947985676,101.4157935095878
3273,88.0,106.27501476255898,130.99663570895302
3274,74.0,84.34616191589245,88.42018365855485
3275,67.0,77.53377924898179,75.61948997859113
3276,60.0,73.75544392725337,73.58670362227328
3277,62.0,61.471841519907954,62.77782218097753
3278,58.0,62.97917132742576,65.84307061686047
3279,55.0,60.709480294348936,61.34946477808736
3280,72.0,55.06057766649212,55.738466770908495
3281,76.0,75.1485228611867,80.2223968368917
3282,61.0,82.86410723894832,84.90772278236629
3283,78.0,71.6307353274741,81.10445994840521
3284,98.0,84.28791749675908,86.27570945703152
3285,136.0,99.05828587751817,98.20206749638339
3286,152.0,141.27501397738547,147.65019687778542
3287,149.0,153.4134150373418,152.54160027438635
3288,95.0,147.52005650156588,148.33691655617858
3289,36.0,98.56810196509005,99.36363415127596
3290,33.0,38.79501432220747,44.10901785988958
3291,37.0,34.28316640583829,34.8701945327811
3292,32.0,33.58445104728647,35.312877748363654
3293,40.0,33.09574340657546,33.00406172195222
3294,50.0,41.092130262158754,41.5546602222729
3295,82.0,49.42461801648328,45.436259826517436
3296,91.0,75.75558706541241,69.6482810597774
3297,83.0,84.99069063303166,82.02605229741778
3298,70.0,81.77347454076678,78.37956512265671
3299,55.0,62.475478031523174,64.3897124396212
3300,51.0,57.50189496569775,60.23645670768604
3301,50.0,53.923463954984484,60.29726896516041
3302,52.0,56.237301905323086,56.944666658181774
3303,47.0,59.04613821331051,57.922026923011934
3304,53.0,48.87335739211809,49.26975172071443
3305,52.0,51.23474520281965,49.97556771976884
3306,48.0,50.01550537447175,49.24210331431917
3307,53.0,45.4460774295446,47.08042416882312
3308,64.0,52.1354276742424,52.358812297608694
3309,110.0,61.711419900623355,62.383266887157376
3310,101.0,109.02615235805624,107.03769015681776
3311,84.0,106.8952045083884,109.06452934087733
3312,69.0,82.38487268388181,77.59471217142779
3313,62.0,63.77510458145402,65.79730169924906
3314,61.0,64.96698225033764,64.8848720356056
3315,60.0,60.91568326023196,60.5325227312341
3316,61.0,56.36109678935649,56.04502292462738
3317,60.0,60.067079398992036,60.13545242077491
3318,71.0,59.706261666615525,61.23129528842615
3319,88.0,72.43369690527545,71.55851908611469
3320,91.0,88.39284391939212,89.39908349672518
3321,83.0,88.98046454414084,86.54479219638675
3322,62.0,82.29250121425522,80.22742174033115
3323,48.0,61.49813008374259,62.06815818445825
3324,43.0,44.591751908207975,45.518312502506575
3325,41.0,40.236701295044085,41.60674279412734
3326,48.0,38.32457421613525,39.92524595415353
3327,49.0,49.30924126953343,48.88820499199809
3328,45.0,53.13509692943315,54.36697930597353
3329,51.0,47.82945694484107,48.532753063923124
3330,75.0,57.58321670645121,57.881515516153314
3331,92.0,80.28615347944877,79.51690781366693
3332,82.0,98.29070138092824,101.12822684739312
3333,94.0,83.8719860904263,83.62940909416191
3334,67.0,92.4361842135891,90.29527445177953
3335,51.0,66.27041632931815,66.78031856923876
3336,41.0,49.71539531493063,52.095478326427056
3337,41.0,41.296828584521144,41.561405474721205
3338,39.0,38.73701203853957,39.77468038310243
3339,47.0,35.78161198079012,37.08912438772986
3340,50.0,49.19227503583488,48.29769921957375
3341,54.0,51.21395206663475,50.83504694003904
3342,70.0,57.83073846223589,58.19464238506607
3343,70.0,72.54371942441357,71.76524003429853
3344,72.0,71.77950843586095,72.0880764839341
3345,59.0,75.89061945157121,76.01867065172965
3346,58.0,65.39352739639908,69.02228771125195
3347,64.0,56.94407002515381,56.10304539227707
3348,53.0,63.24997602449395,62.40820135996537
3349,49.0,56.76196984890824,56.569212875498266
3350,55.0,46.01675985460842,46.448163663962944
3351,60.0,54.765320184293316,53.10683295815964
3352,59.0,55.91102694125816,55.48149661318795
3353,44.0,59.11331751462825,59.792912345877646
3354,33.0,41.832824801238445,43.095417309697424
3355,30.0,31.776825050074038,33.526300022339946
3356,29.0,27.521325820993614,29.069765800686696
3357,28.0,24.65421253719046,28.249156334981226
3358,31.0,28.801936712584244,29.063022828582568
3359,16.0,30.05277438153458,30.59778819776586
3360,17.0,15.854724130095125,18.181292168066715
3361,19.0,14.30843179090029,15.77364795966426
3362,22.0,16.89704371543843,18.454046447108674
3363,17.0,22.593044968410368,22.21327511112852
3364,19.0,19.509082100523955,18.410333175870857
3365,23.0,13.961601194335701,17.27679399438763
3366,20.0,18.763077883953542,20.995936880815364
3367,14.0,18.656540077394993,19.50460536223155
3368,18.0,19.238540436187385,16.447516244703635
3369,24.0,15.297830526643951,16.653398230382702
3370,31.0,19.84922550273471,22.254710331669898
3371,34.0,28.566515578527607,28.689303310606178
3372,24.0,31.88198404574169,31.03432987822804
3373,27.0,22.88682321292243,24.9569360472523
3374,38.0,25.619134468992552,24.625554757020492
3375,37.0,33.769761325254876,35.524479534434214
3376,36.0,33.44790692907966,33.94984445178906
3377,34.0,35.63126483019781,35.17654145454729
3378,28.0,31.530492447400672,32.95019570783852
3379,34.0,29.48867708148186,28.367654940962073
3380,37.0,32.3723384081625,32.46641610961174
3381,45.0,36.165301018187186,36.357405114903834
3382,44.0,46.76514883006233,45.69023707107271
3383,42.0,46.10667546022045,48.982510031922715
3384,43.0,41.69428329081345,41.34216169517406
3385,40.0,43.997440017618565,44.097725679479375
3386,50.0,44.475541611759475,42.81714266175212
3387,55.0,49.2568559225129,48.637738544390764
3388,59.0,56.46665756717589,60.18874303551619
3389,55.0,54.86675584536185,57.46477586118996
3390,56.0,56.355361654240795,55.384570287110385
3391,50.0,56.759335954766975,53.052338587537754
3392,53.0,50.640765029368914,50.08388767851569
3393,49.0,55.03914094920362,56.338252879052824
3394,50.0,56.06015329557409,58.85287478439596
3395,47.0,51.97507800827491,51.507755650368956
3396,38.0,45.717186254272825,46.57018478196153
3397,41.0,39.37658020008752,39.88301208235291
3398,39.0,40.11899337053961,38.85625271896647
3399,33.0,37.5527008030974,37.969735970567655
3400,42.0,31.908091990175393,32.737533108506696
3401,40.0,41.50006970826145,41.04722034091131
3402,35.0,39.02397443265839,39.918029918644294
3403,43.0,39.2108794258219,39.72551848259805
3404,42.0,45.632494517969086,43.9609394408801
3405,45.0,49.68522349837145,49.13412019657844
3406,44.0,40.767575862353176,39.64552234293372
3407,51.0,45.001156545106085,44.67910322243769
3408,51.0,55.377738912925295,55.25220590384718
3409,53.0,85.88805312492107,82.39954511726098
3410,49.0,42.2353070736564,43.36175758944373
3411,47.0,31.977295119084985,39.67020531685812
3412,31.0,47.96697184921142,50.56431548360503
3413,34.0,37.0389190597108,36.96306445905882
3414,28.0,41.4341255729906,38.85529462682519
3415,33.0,32.00378514403895,30.659942044444918
3416,30.5,39.281962395975974,35.66029113300177
3417,28.0,40.78093443874034,34.927394484097725
3418,30.0,33.14755381618566,29.751582653072195
3419,21.0,12.792707296389905,25.07436659398947
3420,25.0,8.679404948573037,18.40336484011534
3421,27.0,12.82909879685587,20.34665473149011
3422,27.0,14.683864033197974,20.98867786045033
3423,30.0,19.525451727810616,23.311319871091076
3424,29.0,26.0984750986043,27.371023582112976
3425,29.0,32.631207270366495,31.39737128183995
3426,33.0,29.64077139403826,28.998486343097422
3427,40.0,34.769485735716145,33.68246324453356
3428,39.0,38.22213506316733,37.78456694071935
3429,38.0,36.41028787807036,35.91288029278186
3430,38.0,35.22478597739244,37.04139635335686
3431,38.0,34.221167386092816,34.30790464391698
3432,37.0,35.428029181148794,35.71042533095757
3433,35.0,31.474327194948266,32.99036470116375
3434,42.0,34.803442357553166,35.448222523470626
3435,40.0,39.392526631610025,37.22799494969481
3436,45.0,38.73355626303647,36.3347570406582
3437,43.0,45.897844338476744,45.980903748003115
3438,45.0,49.14999188130997,54.555488073685495
3439,38.0,53.47908799480381,53.492830586103295
3440,38.0,43.1604981224894,41.80241951914418
3441,39.0,31.78558465702531,34.501210977264265
3442,38.0,38.21194251980566,39.54832186791993
3443,34.0,44.72167234286522,46.8883439084039
3444,31.0,47.794979569053,46.523553234062994
3445,41.0,34.857725046221006,33.90200431076493
3446,43.0,42.237145114604004,41.69060262883746
3447,49.0,47.631077276980925,45.10179226184602
3448,57.0,57.359555385794316,53.92868758126877
3449,47.0,53.067217937714595,52.8818948125896
3450,53.0,49.149864316375464,50.49168139671576
3451,59.0,57.296312385689575,54.580703380284945
3452,56.0,60.82299289385915,59.72859046996108
3453,50.0,58.25627699466185,57.515770870132876
3454,50.0,50.525389947125646,50.3671527903897
3455,38.0,46.178059594550035,47.067836198470914
3456,47.0,33.75475000078893,36.24946195321395
3457,27.0,40.896835014792906,41.791340328868664
3458,31.0,25.101914741300792,27.96650877582527
3459,19.0,28.919456550940914,29.576860601470855
3460,27.0,23.032930702894173,21.00112409863646
3461,32.0,26.022277149445138,27.6502172577601
3462,39.0,34.92403337385292,33.23723148921778
3463,27.0,43.70434242885126,40.488163823765646
3464,27.0,29.0978381014625,29.11836058374611
3465,25.0,25.315432897778436,26.425664224974938
3466,29.0,27.761194270473847,26.763723573196287
3467,43.0,32.47917129833299,29.829615949256958
3468,44.0,42.47927872014516,42.06791373980945
3469,51.0,43.40184963340252,45.062951228053095
3470,44.0,46.68194793827408,47.107393041567875
3471,50.0,35.26592209872514,39.362318908928366
3472,42.0,46.7465365742357,46.66978696198001
3473,34.0,40.25937686988263,38.369645467740774
3474,41.0,35.93365177711629,36.98406322757805
3475,44.0,42.11872099355861,42.35830098904692
3476,46.0,45.116277874305815,46.70924577890916
3477,49.0,48.54540370035214,47.58913354241154
3478,51.0,48.918206206956306,49.116846480184485
3479,36.0,55.84367670176684,55.78769351925518
3480,20.0,47.68544686751706,46.681890505255986
3481,27.5,26.003528748566307,24.73262764421538
3482,35.0,29.301589350499672,27.645718856753376
3483,37.0,16.921006864015492,25.005897237615702
3484,42.0,22.858093751349777,28.571644422255524
3485,39.0,32.08132119425648,33.621218491325024
3486,26.0,37.081290249207576,36.92217353914207
3487,38.0,23.024461966537203,25.789564519330085
3488,37.0,37.555120965015014,36.758818739583575
3489,33.0,34.47052671189125,35.058087382703064
3490,25.0,31.490632816571072,34.59830613671962
3491,23.0,26.256923566469148,26.723938725063988
3492,20.0,24.23246803200403,22.997227492142947
3493,23.0,17.94173527289866,21.218015048990168
3494,27.0,26.305995945821625,24.513157304631545
3495,27.0,31.9801838908446,29.29990511517974
3496,35.0,31.864328679834195,28.851518297368745
3497,27.0,39.83061940203431,37.869405908525444
3498,30.0,32.51527991477744,30.195035955755593
3499,22.0,30.3194709799417,30.489104786475973
3500,29.0,22.34198753443607,22.60303022308305
3501,23.0,22.7704506639528,25.492146208353937
3502,29.0,21.985704805308025,23.715813600758672
3503,25.0,24.390266879226967,25.800145117502556
3504,27.0,20.71059298187801,23.397798497932406
3505,24.0,51.17708789417159,45.04007560199063
3506,23.0,19.0567006413646,20.701528695842914
3507,37.0,8.050130840063723,17.48991833254935
3508,36.0,30.335008033894262,30.08181188568904
3509,32.0,29.948085330986622,33.17268062551669
3510,37.0,102.64848862752945,117.03968516552038
3511,40.0,4.54531061621465,22.586610834864793
3512,43.0,27.543972124272834,34.57635033170946
3513,32.0,34.692020461984,39.34200476798907
3514,36.0,27.68817384571753,29.74295410804043
3515,44.0,28.58080587298529,30.89002809806339
3516,41.0,42.82312848139273,38.777245588016896
3517,38.0,42.62987827849878,44.69685959592608
3518,42.0,39.34184331985074,39.95550156781857
3519,33.0,45.690206402557024,44.792810455707446
3520,38.0,32.856702266762426,35.56261371345361
3521,45.0,34.27214717648487,35.84353296317411
3522,47.0,43.01238634133574,42.145679447401584
3523,47.0,50.826788622124546,49.995937800545846
3524,59.0,49.693223751251146,48.05250420520395
3525,60.0,55.13302884843968,53.569202200109835
3526,59.0,54.41613553167457,55.35856042910922
3527,63.0,57.197286459008915,56.26003927978383
3528,74.0,62.58119757449907,61.30097186137429
3529,79.0,68.2862049503819,67.45937126414282
3530,84.0,78.32232096953172,76.58950436252235
3531,80.0,85.33973715882202,84.42529915633014
3532,81.0,86.64941359369026,91.72166249560847
3533,87.0,77.35911841875192,74.79358392882367
3534,83.0,85.7897570490897,85.13879042707104
3535,64.0,83.17834920332751,75.97123343760103
3536,58.0,66.90584003538146,69.023983783776
3537,75.0,57.44016016030932,61.48960630049114
3538,67.0,69.80862628247006,71.63506680806476
3539,48.0,75.33401353473678,75.01043780529457
3540,59.0,50.20429035440432,55.58308115137592
3541,66.0,61.197850701210754,63.50206003139561
3542,64.0,69.54294047576555,67.95996499688793
3543,66.0,68.79618558230938,74.31473313017659
3544,51.0,73.16210379898371,75.84584320828093
3545,30.0,51.910076432509875,56.399359880769175
3546,39.0,36.96889485274887,36.14016446395963
3547,46.0,49.71415715211124,44.94667480118648
3548,68.0,48.244128337785085,47.404017144292695
3549,61.0,69.47447165502606,65.93981932382418
3550,61.0,51.40866040319051,50.48670591668881
3551,55.0,50.512966807703336,52.48576823072213
3552,52.0,47.36141873617187,46.92201887106807
3553,55.0,40.62995971899336,41.90802483074854
3554,54.0,51.00210617324092,44.66777085143045
3555,49.0,46.55787411036337,42.07327566454339
3556,56.0,49.15055858387046,46.65898505729187
3557,59.0,52.74467547149716,52.98871077087999
3558,54.0,62.36555238559756,65.40651562778967
3559,49.0,58.562275114245985,61.51551408242462
3560,44.0,50.11096978120055,45.222417216893845
3561,39.0,42.22757358820339,53.69064447545651
3562,34.0,34.70207036372308,38.85918965856725
3563,36.0,36.69063091070194,34.568121246061345
3564,38.0,41.67151683990953,38.48758863882167
3565,38.0,39.7401140028688,38.8383516480166
3566,32.0,38.67038239123269,40.25538192791509
3567,36.0,34.725081100895224,34.47974847033758
3568,36.0,37.22377918904305,36.23487782492593
3569,29.0,39.24328714460017,40.973869212380805
3570,34.0,34.880875725921825,33.78049494288696
3571,59.0,45.127463692460076,43.148133415152515
3572,89.0,65.22050129609144,62.78968601731607
3573,104.0,91.03612442435593,87.75727563443219
3574,130.0,109.03985535151462,113.44784760290808
3575,104.0,129.38218840846102,128.35550650967576
3576,81.0,100.33789199887512,105.32595640182475
3577,60.0,81.15611376604096,80.84137030711047
3578,61.0,63.977694189548814,62.42383106876669
3579,59.0,62.72826423069476,62.44737749371626
3580,61.0,55.74930097935811,56.94790669686525
3581,60.0,62.22616298876941,62.15436490919881
3582,53.0,61.95383602057463,64.31448768230727
3583,60.0,55.63146602876826,52.16376764411517
3584,62.0,54.55330504230783,52.46849675716548
3585,61.0,55.19610860247684,55.934428865473926
3586,53.0,58.3504444580285,56.752835739062284
3587,42.0,45.26037231406259,48.35194794389962
3588,38.0,44.205133014204684,45.874345786102666
3589,45.0,41.05725931511761,45.080231946307165
3590,38.0,50.56450986480298,49.95055073447773
3591,42.0,45.04478247725164,43.5073280658727
3592,38.0,44.39383587824305,43.275389546886075
3593,47.0,36.748374573617895,36.902776005683684
3594,43.0,44.02430629334767,43.257878093674485
3595,49.0,41.07801083995498,42.32455228900946
3596,50.0,48.407718328070146,48.434915600874696
3597,54.0,51.2977690246547,50.92789599192367
3598,41.0,52.11142750109558,53.88469891986764
3599,34.0,45.88357591366231,45.60467352980293
3600,29.0,32.18012377486414,31.757910682829888
3601,23.0,23.80729118567129,27.60392328007598
3602,30.0,25.648029788187376,24.56073747940642
3603,19.0,29.439800741589707,28.780015742118547
3604,15.0,16.460909328068766,19.140180285306336
3605,12.0,14.0960893457155,15.518265267896362
3606,12.0,12.664125848300323,12.853510577357845
3607,19.0,14.602242237715771,12.509272309515158
3608,19.0,19.14896561937112,18.69903938088271
3609,16.0,16.417357942686234,18.036599338899233
3610,22.0,13.641817566899899,15.543128603167425
3611,22.0,19.717757773547817,20.214359366238103
3612,17.0,18.22901300203279,19.909394979771125
3613,11.0,14.33439118284712,16.750711122342256
3614,24.0,9.275209171484807,11.60984234224993
3615,20.0,24.08366148092767,22.99190725178105
3616,19.0,23.761285942667094,22.534207250768638
3617,19.0,22.3884331752526,20.617822651367472
3618,17.0,27.138215416743932,22.21069107085875
3619,19.0,23.89883826269073,19.383136840104676
3620,25.0,24.299512532446407,21.083962748807057
3621,21.0,27.507482090750628,24.40049432803581
3622,12.0,17.85974286624491,20.677274676791928
3623,16.0,10.444550828485355,12.600890666095072
3624,14.0,13.533749912907005,15.16810493433106
3625,17.0,14.177755497901881,13.933278030333613
3626,13.0,14.48335207821529,16.026103821801968
3627,18.0,10.71324941601628,12.897862361821577
3628,14.0,19.62990468660631,18.132896393774466
3629,12.0,15.802790184905884,14.944542073764683
3630,17.0,16.99972481792922,13.592676717578826
3631,26.0,19.262489887482253,17.194654966008912
