Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,QC
Shanghai,PM2.5,2012/1/10 10:00,2012,1,10,10,86,Valid
Shanghai,PM2.5,2012/1/10 11:00,2012,1,10,11,-999,Valid
Shanghai,PM2.5,2012/1/10 12:00,2012,1,10,12,87,Valid
Shanghai,PM2.5,2012/1/10 13:00,2012,1,10,13,98,Valid
Shanghai,PM2.5,2012/1/10 14:00,2012,1,10,14,85,Valid
Shanghai,PM2.5,2012/1/10 15:00,2012,1,10,15,80,Valid
Shanghai,PM2.5,2012/1/10 16:00,2012,1,10,16,88,Valid
Shanghai,PM2.5,2012/1/10 17:00,2012,1,10,17,89,Valid
Shanghai,PM2.5,2012/1/10 18:00,2012,1,10,18,91,Valid
Shanghai,PM2.5,2012/1/10 19:00,2012,1,10,19,94,Valid
Shanghai,PM2.5,2012/1/10 20:00,2012,1,10,20,90,Valid
Shanghai,PM2.5,2012/1/10 21:00,2012,1,10,21,83,Valid
Shanghai,PM2.5,2012/1/10 22:00,2012,1,10,22,85,Valid
Shanghai,PM2.5,2012/1/10 23:00,2012,1,10,23,93,Valid
Shanghai,PM2.5,2012/1/11 0:00,2012,1,11,0,104,Valid
Shanghai,PM2.5,2012/1/11 1:00,2012,1,11,1,108,Valid
Shanghai,PM2.5,2012/1/11 2:00,2012,1,11,2,118,Valid
Shanghai,PM2.5,2012/1/11 3:00,2012,1,11,3,129,Valid
Shanghai,PM2.5,2012/1/11 4:00,2012,1,11,4,169,Valid
Shanghai,PM2.5,2012/1/11 5:00,2012,1,11,5,210,Valid
Shanghai,PM2.5,2012/1/11 6:00,2012,1,11,6,249,Valid
Shanghai,PM2.5,2012/1/11 7:00,2012,1,11,7,238,Valid
Shanghai,PM2.5,2012/1/11 8:00,2012,1,11,8,261,Valid
Shanghai,PM2.5,2012/1/11 9:00,2012,1,11,9,287,Valid
Shanghai,PM2.5,2012/1/11 10:00,2012,1,11,10,296,Valid
Shanghai,PM2.5,2012/1/11 11:00,2012,1,11,11,217,Valid
Shanghai,PM2.5,2012/1/11 12:00,2012,1,11,12,188,Valid
Shanghai,PM2.5,2012/1/11 13:00,2012,1,11,13,143,Valid
Shanghai,PM2.5,2012/1/11 14:00,2012,1,11,14,111,Valid
Shanghai,PM2.5,2012/1/11 15:00,2012,1,11,15,84,Valid
Shanghai,PM2.5,2012/1/11 16:00,2012,1,11,16,61,Valid
Shanghai,PM2.5,2012/1/11 17:00,2012,1,11,17,54,Valid
Shanghai,PM2.5,2012/1/11 18:00,2012,1,11,18,56,Valid
Shanghai,PM2.5,2012/1/11 19:00,2012,1,11,19,56,Valid
Shanghai,PM2.5,2012/1/11 20:00,2012,1,11,20,53,Valid
Shanghai,PM2.5,2012/1/11 21:00,2012,1,11,21,49,Valid
Shanghai,PM2.5,2012/1/11 22:00,2012,1,11,22,44,Valid
Shanghai,PM2.5,2012/1/11 23:00,2012,1,11,23,29,Valid
Shanghai,PM2.5,2012/1/12 0:00,2012,1,12,0,29,Valid
Shanghai,PM2.5,2012/1/12 1:00,2012,1,12,1,26,Valid
Shanghai,PM2.5,2012/1/12 2:00,2012,1,12,2,27,Valid
Shanghai,PM2.5,2012/1/12 3:00,2012,1,12,3,23,Valid
Shanghai,PM2.5,2012/1/12 4:00,2012,1,12,4,20,Valid
Shanghai,PM2.5,2012/1/12 5:00,2012,1,12,5,21,Valid
Shanghai,PM2.5,2012/1/12 6:00,2012,1,12,6,26,Valid
Shanghai,PM2.5,2012/1/12 7:00,2012,1,12,7,17,Valid
Shanghai,PM2.5,2012/1/12 8:00,2012,1,12,8,19,Valid
Shanghai,PM2.5,2012/1/12 9:00,2012,1,12,9,25,Valid
Shanghai,PM2.5,2012/1/12 10:00,2012,1,12,10,24,Valid
Shanghai,PM2.5,2012/1/12 11:00,2012,1,12,11,43,Valid
Shanghai,PM2.5,2012/1/12 12:00,2012,1,12,12,60,Valid
Shanghai,PM2.5,2012/1/12 13:00,2012,1,12,13,62,Valid
Shanghai,PM2.5,2012/1/12 14:00,2012,1,12,14,72,Valid
Shanghai,PM2.5,2012/1/12 15:00,2012,1,12,15,84,Valid
Shanghai,PM2.5,2012/1/12 16:00,2012,1,12,16,96,Valid
Shanghai,PM2.5,2012/1/12 17:00,2012,1,12,17,55,Valid
Shanghai,PM2.5,2012/1/12 18:00,2012,1,12,18,57,Valid
Shanghai,PM2.5,2012/1/12 19:00,2012,1,12,19,54,Valid
Shanghai,PM2.5,2012/1/12 20:00,2012,1,12,20,67,Valid
Shanghai,PM2.5,2012/1/12 21:00,2012,1,12,21,69,Valid
Shanghai,PM2.5,2012/1/12 22:00,2012,1,12,22,68,Valid
Shanghai,PM2.5,2012/1/12 23:00,2012,1,12,23,65,Valid
Shanghai,PM2.5,2012/1/13 0:00,2012,1,13,0,44,Valid
Shanghai,PM2.5,2012/1/13 1:00,2012,1,13,1,44,Valid
Shanghai,PM2.5,2012/1/13 2:00,2012,1,13,2,37,Valid
Shanghai,PM2.5,2012/1/13 3:00,2012,1,13,3,43,Valid
Shanghai,PM2.5,2012/1/13 4:00,2012,1,13,4,38,Valid
Shanghai,PM2.5,2012/1/13 5:00,2012,1,13,5,63,Valid
Shanghai,PM2.5,2012/1/13 6:00,2012,1,13,6,66,Valid
Shanghai,PM2.5,2012/1/13 7:00,2012,1,13,7,72,Valid
Shanghai,PM2.5,2012/1/13 8:00,2012,1,13,8,58,Valid
Shanghai,PM2.5,2012/1/13 9:00,2012,1,13,9,61,Valid
Shanghai,PM2.5,2012/1/13 10:00,2012,1,13,10,87,Valid
Shanghai,PM2.5,2012/1/13 11:00,2012,1,13,11,87,Valid
Shanghai,PM2.5,2012/1/13 12:00,2012,1,13,12,126,Valid
Shanghai,PM2.5,2012/1/13 13:00,2012,1,13,13,132,Valid
Shanghai,PM2.5,2012/1/13 14:00,2012,1,13,14,141,Valid
Shanghai,PM2.5,2012/1/13 15:00,2012,1,13,15,132,Valid
Shanghai,PM2.5,2012/1/13 16:00,2012,1,13,16,114,Valid
Shanghai,PM2.5,2012/1/13 17:00,2012,1,13,17,89,Valid
Shanghai,PM2.5,2012/1/13 18:00,2012,1,13,18,108,Valid
Shanghai,PM2.5,2012/1/13 19:00,2012,1,13,19,98,Valid
Shanghai,PM2.5,2012/1/13 20:00,2012,1,13,20,108,Valid
Shanghai,PM2.5,2012/1/13 21:00,2012,1,13,21,96,Valid
Shanghai,PM2.5,2012/1/13 22:00,2012,1,13,22,100,Valid
Shanghai,PM2.5,2012/1/13 23:00,2012,1,13,23,104,Valid
Shanghai,PM2.5,2012/1/14 0:00,2012,1,14,0,90,Valid
Shanghai,PM2.5,2012/1/14 1:00,2012,1,14,1,97,Valid
Shanghai,PM2.5,2012/1/14 2:00,2012,1,14,2,88,Valid
Shanghai,PM2.5,2012/1/14 3:00,2012,1,14,3,90,Valid
Shanghai,PM2.5,2012/1/14 4:00,2012,1,14,4,82,Valid
Shanghai,PM2.5,2012/1/14 5:00,2012,1,14,5,67,Valid
Shanghai,PM2.5,2012/1/14 6:00,2012,1,14,6,74,Valid
Shanghai,PM2.5,2012/1/14 7:00,2012,1,14,7,56,Valid
Shanghai,PM2.5,2012/1/14 8:00,2012,1,14,8,50,Valid
Shanghai,PM2.5,2012/1/14 9:00,2012,1,14,9,47,Valid
Shanghai,PM2.5,2012/1/14 10:00,2012,1,14,10,48,Valid
Shanghai,PM2.5,2012/1/14 11:00,2012,1,14,11,44,Valid
Shanghai,PM2.5,2012/1/14 12:00,2012,1,14,12,41,Valid
Shanghai,PM2.5,2012/1/14 13:00,2012,1,14,13,54,Valid
Shanghai,PM2.5,2012/1/14 14:00,2012,1,14,14,64,Valid
Shanghai,PM2.5,2012/1/14 15:00,2012,1,14,15,71,Valid
Shanghai,PM2.5,2012/1/14 16:00,2012,1,14,16,69,Valid
Shanghai,PM2.5,2012/1/14 17:00,2012,1,14,17,69,Valid
Shanghai,PM2.5,2012/1/14 18:00,2012,1,14,18,97,Valid
Shanghai,PM2.5,2012/1/14 19:00,2012,1,14,19,105,Valid
Shanghai,PM2.5,2012/1/14 20:00,2012,1,14,20,79,Valid
Shanghai,PM2.5,2012/1/14 21:00,2012,1,14,21,46,Valid
Shanghai,PM2.5,2012/1/14 22:00,2012,1,14,22,26,Valid
Shanghai,PM2.5,2012/1/14 23:00,2012,1,14,23,19,Valid
Shanghai,PM2.5,2012/1/15 0:00,2012,1,15,0,23,Valid
Shanghai,PM2.5,2012/1/15 1:00,2012,1,15,1,21,Valid
Shanghai,PM2.5,2012/1/15 2:00,2012,1,15,2,16,Valid
Shanghai,PM2.5,2012/1/15 3:00,2012,1,15,3,15,Valid
Shanghai,PM2.5,2012/1/15 4:00,2012,1,15,4,12,Valid
Shanghai,PM2.5,2012/1/15 5:00,2012,1,15,5,16,Valid
Shanghai,PM2.5,2012/1/15 6:00,2012,1,15,6,12,Valid
Shanghai,PM2.5,2012/1/15 7:00,2012,1,15,7,11,Valid
Shanghai,PM2.5,2012/1/15 8:00,2012,1,15,8,18,Valid
Shanghai,PM2.5,2012/1/15 9:00,2012,1,15,9,23,Valid
Shanghai,PM2.5,2012/1/15 10:00,2012,1,15,10,27,Valid
Shanghai,PM2.5,2012/1/15 11:00,2012,1,15,11,30,Valid
Shanghai,PM2.5,2012/1/15 12:00,2012,1,15,12,34,Valid
Shanghai,PM2.5,2012/1/15 13:00,2012,1,15,13,37,Valid
Shanghai,PM2.5,2012/1/15 14:00,2012,1,15,14,32,Valid
Shanghai,PM2.5,2012/1/15 15:00,2012,1,15,15,46,Valid
Shanghai,PM2.5,2012/1/15 16:00,2012,1,15,16,59,Valid
Shanghai,PM2.5,2012/1/15 17:00,2012,1,15,17,66,Valid
Shanghai,PM2.5,2012/1/15 18:00,2012,1,15,18,47,Valid
Shanghai,PM2.5,2012/1/15 19:00,2012,1,15,19,63,Valid
Shanghai,PM2.5,2012/1/15 20:00,2012,1,15,20,59,Valid
Shanghai,PM2.5,2012/1/15 21:00,2012,1,15,21,79,Valid
Shanghai,PM2.5,2012/1/15 22:00,2012,1,15,22,54,Valid
Shanghai,PM2.5,2012/1/15 23:00,2012,1,15,23,40,Valid
Shanghai,PM2.5,2012/1/16 0:00,2012,1,16,0,37,Valid
Shanghai,PM2.5,2012/1/16 1:00,2012,1,16,1,30,Valid
Shanghai,PM2.5,2012/1/16 2:00,2012,1,16,2,17,Valid
Shanghai,PM2.5,2012/1/16 3:00,2012,1,16,3,23,Valid
Shanghai,PM2.5,2012/1/16 4:00,2012,1,16,4,26,Valid
Shanghai,PM2.5,2012/1/16 5:00,2012,1,16,5,24,Valid
