Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,QC 
Shanghai,PM2.5,2/12/2017 20:00,2017,2,12,20,68,Valid
Shanghai,PM2.5,2/12/2017 21:00,2017,2,12,21,-999,Missing
Shanghai,PM2.5,2/12/2017 22:00,2017,2,12,22,-999,Missing
Shanghai,PM2.5,2/12/2017 23:00,2017,2,12,23,-999,Missing
Shanghai,PM2.5,2/13/2017 0:00,2017,2,13,0,-999,Missing
Shanghai,PM2.5,2/13/2017 1:00,2017,2,13,1,-999,Missing
Shanghai,PM2.5,2/13/2017 2:00,2017,2,13,2,-999,Missing
Shanghai,PM2.5,2/13/2017 3:00,2017,2,13,3,75,Valid
Shanghai,PM2.5,2/13/2017 4:00,2017,2,13,4,-999,Missing
Shanghai,PM2.5,2/13/2017 5:00,2017,2,13,5,-999,Missing
Shanghai,PM2.5,2/13/2017 6:00,2017,2,13,6,-999,Missing
Shanghai,PM2.5,2/13/2017 7:00,2017,2,13,7,-999,Missing
Shanghai,PM2.5,2/13/2017 8:00,2017,2,13,8,-999,Missing
Shanghai,PM2.5,2/13/2017 9:00,2017,2,13,9,58,Valid
Shanghai,PM2.5,2/13/2017 10:00,2017,2,13,10,47,Valid
Shanghai,PM2.5,2/13/2017 11:00,2017,2,13,11,53,Valid
Shanghai,PM2.5,2/13/2017 12:00,2017,2,13,12,-999,Missing
Shanghai,PM2.5,2/13/2017 13:00,2017,2,13,13,-999,Missing
Shanghai,PM2.5,2/13/2017 14:00,2017,2,13,14,-999,Missing
Shanghai,PM2.5,2/13/2017 15:00,2017,2,13,15,-999,Missing
Shanghai,PM2.5,2/13/2017 16:00,2017,2,13,16,-999,Missing
Shanghai,PM2.5,2/13/2017 17:00,2017,2,13,17,69,Valid
Shanghai,PM2.5,2/13/2017 18:00,2017,2,13,18,59,Valid
Shanghai,PM2.5,2/13/2017 19:00,2017,2,13,19,58,Valid
Shanghai,PM2.5,2/13/2017 20:00,2017,2,13,20,73,Valid
Shanghai,PM2.5,2/13/2017 21:00,2017,2,13,21,73,Valid
Shanghai,PM2.5,2/13/2017 22:00,2017,2,13,22,64,Valid
Shanghai,PM2.5,2/13/2017 23:00,2017,2,13,23,57,Valid
Shanghai,PM2.5,2/14/2017 0:00,2017,2,14,0,57,Valid
Shanghai,PM2.5,2/14/2017 1:00,2017,2,14,1,59,Valid
Shanghai,PM2.5,2/14/2017 2:00,2017,2,14,2,60,Valid
Shanghai,PM2.5,2/14/2017 3:00,2017,2,14,3,64,Valid
Shanghai,PM2.5,2/14/2017 4:00,2017,2,14,4,65,Valid
Shanghai,PM2.5,2/14/2017 5:00,2017,2,14,5,71,Valid
Shanghai,PM2.5,2/14/2017 6:00,2017,2,14,6,69,Valid
Shanghai,PM2.5,2/14/2017 7:00,2017,2,14,7,69,Valid
Shanghai,PM2.5,2/14/2017 8:00,2017,2,14,8,75,Valid
Shanghai,PM2.5,2/14/2017 9:00,2017,2,14,9,-999,Missing
Shanghai,PM2.5,2/14/2017 10:00,2017,2,14,10,63,Valid
Shanghai,PM2.5,2/14/2017 11:00,2017,2,14,11,60,Valid
Shanghai,PM2.5,2/14/2017 12:00,2017,2,14,12,62,Valid
Shanghai,PM2.5,2/14/2017 13:00,2017,2,14,13,62,Valid
Shanghai,PM2.5,2/14/2017 14:00,2017,2,14,14,61,Valid
Shanghai,PM2.5,2/14/2017 15:00,2017,2,14,15,66,Valid
Shanghai,PM2.5,2/14/2017 16:00,2017,2,14,16,77,Valid
Shanghai,PM2.5,2/14/2017 17:00,2017,2,14,17,-999,Missing
Shanghai,PM2.5,2/14/2017 18:00,2017,2,14,18,-999,Missing
Shanghai,PM2.5,2/14/2017 19:00,2017,2,14,19,84,Valid
Shanghai,PM2.5,2/14/2017 20:00,2017,2,14,20,85,Valid
Shanghai,PM2.5,2/14/2017 21:00,2017,2,14,21,90,Valid
Shanghai,PM2.5,2/14/2017 22:00,2017,2,14,22,86,Valid
Shanghai,PM2.5,2/14/2017 23:00,2017,2,14,23,89,Valid
Shanghai,PM2.5,2/15/2017 0:00,2017,2,15,0,102,Valid
Shanghai,PM2.5,2/15/2017 1:00,2017,2,15,1,-999,Missing
Shanghai,PM2.5,2/15/2017 2:00,2017,2,15,2,-999,Missing
Shanghai,PM2.5,2/15/2017 3:00,2017,2,15,3,87,Valid
Shanghai,PM2.5,2/15/2017 4:00,2017,2,15,4,94,Valid
Shanghai,PM2.5,2/15/2017 5:00,2017,2,15,5,89,Valid
Shanghai,PM2.5,2/15/2017 6:00,2017,2,15,6,91,Valid
Shanghai,PM2.5,2/15/2017 7:00,2017,2,15,7,95,Valid
Shanghai,PM2.5,2/15/2017 8:00,2017,2,15,8,-999,Missing
Shanghai,PM2.5,2/15/2017 9:00,2017,2,15,9,81,Valid
Shanghai,PM2.5,2/15/2017 10:00,2017,2,15,10,64,Valid
Shanghai,PM2.5,2/15/2017 11:00,2017,2,15,11,49,Valid
Shanghai,PM2.5,2/15/2017 12:00,2017,2,15,12,55,Valid
Shanghai,PM2.5,2/15/2017 13:00,2017,2,15,13,56,Valid
Shanghai,PM2.5,2/15/2017 14:00,2017,2,15,14,54,Valid
Shanghai,PM2.5,2/15/2017 15:00,2017,2,15,15,49,Valid
Shanghai,PM2.5,2/15/2017 16:00,2017,2,15,16,49,Valid
Shanghai,PM2.5,2/15/2017 17:00,2017,2,15,17,55,Valid
Shanghai,PM2.5,2/15/2017 18:00,2017,2,15,18,59,Valid
Shanghai,PM2.5,2/15/2017 19:00,2017,2,15,19,60,Valid
Shanghai,PM2.5,2/15/2017 20:00,2017,2,15,20,60,Valid
Shanghai,PM2.5,2/15/2017 21:00,2017,2,15,21,55,Valid
Shanghai,PM2.5,2/15/2017 22:00,2017,2,15,22,59,Valid
Shanghai,PM2.5,2/15/2017 23:00,2017,2,15,23,56,Valid
Shanghai,PM2.5,2/16/2017 0:00,2017,2,16,0,48,Valid
Shanghai,PM2.5,2/16/2017 1:00,2017,2,16,1,47,Valid
Shanghai,PM2.5,2/16/2017 2:00,2017,2,16,2,53,Valid
Shanghai,PM2.5,2/16/2017 3:00,2017,2,16,3,49,Valid
Shanghai,PM2.5,2/16/2017 4:00,2017,2,16,4,42,Valid
Shanghai,PM2.5,2/16/2017 5:00,2017,2,16,5,44,Valid
Shanghai,PM2.5,2/16/2017 6:00,2017,2,16,6,47,Valid
Shanghai,PM2.5,2/16/2017 7:00,2017,2,16,7,41,Valid
Shanghai,PM2.5,2/16/2017 8:00,2017,2,16,8,42,Valid
Shanghai,PM2.5,2/16/2017 9:00,2017,2,16,9,41,Valid
Shanghai,PM2.5,2/16/2017 10:00,2017,2,16,10,38,Valid
Shanghai,PM2.5,2/16/2017 11:00,2017,2,16,11,39,Valid
Shanghai,PM2.5,2/16/2017 12:00,2017,2,16,12,44,Valid
Shanghai,PM2.5,2/16/2017 13:00,2017,2,16,13,41,Valid
Shanghai,PM2.5,2/16/2017 14:00,2017,2,16,14,41,Valid
Shanghai,PM2.5,2/16/2017 15:00,2017,2,16,15,38,Valid
Shanghai,PM2.5,2/16/2017 16:00,2017,2,16,16,47,Valid
Shanghai,PM2.5,2/16/2017 17:00,2017,2,16,17,44,Valid
Shanghai,PM2.5,2/16/2017 18:00,2017,2,16,18,41,Valid
Shanghai,PM2.5,2/16/2017 19:00,2017,2,16,19,43,Valid
Shanghai,PM2.5,2/16/2017 20:00,2017,2,16,20,43,Valid
Shanghai,PM2.5,2/16/2017 21:00,2017,2,16,21,46,Valid
Shanghai,PM2.5,2/16/2017 22:00,2017,2,16,22,49,Valid
Shanghai,PM2.5,2/16/2017 23:00,2017,2,16,23,56,Valid
Shanghai,PM2.5,2/17/2017 0:00,2017,2,17,0,53,Valid
Shanghai,PM2.5,2/17/2017 1:00,2017,2,17,1,49,Valid
Shanghai,PM2.5,2/17/2017 2:00,2017,2,17,2,69,Valid
Shanghai,PM2.5,2/17/2017 3:00,2017,2,17,3,70,Valid
Shanghai,PM2.5,2/17/2017 4:00,2017,2,17,4,86,Valid
Shanghai,PM2.5,2/17/2017 5:00,2017,2,17,5,98,Valid
Shanghai,PM2.5,2/17/2017 6:00,2017,2,17,6,147,Valid
Shanghai,PM2.5,2/17/2017 7:00,2017,2,17,7,160,Valid
Shanghai,PM2.5,2/17/2017 8:00,2017,2,17,8,126,Valid
Shanghai,PM2.5,2/17/2017 9:00,2017,2,17,9,84,Valid
Shanghai,PM2.5,2/17/2017 10:00,2017,2,17,10,62,Valid
Shanghai,PM2.5,2/17/2017 11:00,2017,2,17,11,58,Valid
Shanghai,PM2.5,2/17/2017 12:00,2017,2,17,12,47,Valid
Shanghai,PM2.5,2/17/2017 13:00,2017,2,17,13,40,Valid
Shanghai,PM2.5,2/17/2017 14:00,2017,2,17,14,35,Valid
Shanghai,PM2.5,2/17/2017 15:00,2017,2,17,15,28,Valid
Shanghai,PM2.5,2/17/2017 16:00,2017,2,17,16,23,Valid
Shanghai,PM2.5,2/17/2017 17:00,2017,2,17,17,23,Valid
Shanghai,PM2.5,2/17/2017 18:00,2017,2,17,18,19,Valid
Shanghai,PM2.5,2/17/2017 19:00,2017,2,17,19,21,Valid
Shanghai,PM2.5,2/17/2017 20:00,2017,2,17,20,12,Valid
Shanghai,PM2.5,2/17/2017 21:00,2017,2,17,21,13,Valid
Shanghai,PM2.5,2/17/2017 22:00,2017,2,17,22,9,Valid
Shanghai,PM2.5,2/17/2017 23:00,2017,2,17,23,15,Valid
Shanghai,PM2.5,2/18/2017 0:00,2017,2,18,0,11,Valid
Shanghai,PM2.5,2/18/2017 1:00,2017,2,18,1,19,Valid
Shanghai,PM2.5,2/18/2017 2:00,2017,2,18,2,8,Valid
Shanghai,PM2.5,2/18/2017 3:00,2017,2,18,3,17,Valid
Shanghai,PM2.5,2/18/2017 4:00,2017,2,18,4,12,Valid
Shanghai,PM2.5,2/18/2017 5:00,2017,2,18,5,14,Valid
Shanghai,PM2.5,2/18/2017 6:00,2017,2,18,6,16,Valid
Shanghai,PM2.5,2/18/2017 7:00,2017,2,18,7,15,Valid
Shanghai,PM2.5,2/18/2017 8:00,2017,2,18,8,22,Valid
Shanghai,PM2.5,2/18/2017 9:00,2017,2,18,9,21,Valid
Shanghai,PM2.5,2/18/2017 10:00,2017,2,18,10,21,Valid
Shanghai,PM2.5,2/18/2017 11:00,2017,2,18,11,24,Valid
Shanghai,PM2.5,2/18/2017 12:00,2017,2,18,12,23,Valid
Shanghai,PM2.5,2/18/2017 13:00,2017,2,18,13,35,Valid
Shanghai,PM2.5,2/18/2017 14:00,2017,2,18,14,29,Valid
Shanghai,PM2.5,2/18/2017 15:00,2017,2,18,15,38,Valid
Shanghai,PM2.5,2/18/2017 16:00,2017,2,18,16,34,Valid
Shanghai,PM2.5,2/18/2017 17:00,2017,2,18,17,31,Valid
Shanghai,PM2.5,2/18/2017 18:00,2017,2,18,18,22,Valid
Shanghai,PM2.5,2/18/2017 19:00,2017,2,18,19,28,Valid
Shanghai,PM2.5,2/18/2017 20:00,2017,2,18,20,27,Valid
Shanghai,PM2.5,2/18/2017 21:00,2017,2,18,21,19,Valid
Shanghai,PM2.5,2/18/2017 22:00,2017,2,18,22,23,Valid
Shanghai,PM2.5,2/18/2017 23:00,2017,2,18,23,21,Valid
Shanghai,PM2.5,2/19/2017 0:00,2017,2,19,0,20,Valid
Shanghai,PM2.5,2/19/2017 1:00,2017,2,19,1,23,Valid
Shanghai,PM2.5,2/19/2017 2:00,2017,2,19,2,16,Valid
Shanghai,PM2.5,2/19/2017 3:00,2017,2,19,3,18,Valid
Shanghai,PM2.5,2/19/2017 4:00,2017,2,19,4,21,Valid
Shanghai,PM2.5,2/19/2017 5:00,2017,2,19,5,19,Valid
Shanghai,PM2.5,2/19/2017 6:00,2017,2,19,6,19,Valid
Shanghai,PM2.5,2/19/2017 7:00,2017,2,19,7,24,Valid
Shanghai,PM2.5,2/19/2017 8:00,2017,2,19,8,32,Valid
Shanghai,PM2.5,2/19/2017 9:00,2017,2,19,9,44,Valid
Shanghai,PM2.5,2/19/2017 10:00,2017,2,19,10,54,Valid
Shanghai,PM2.5,2/19/2017 11:00,2017,2,19,11,51,Valid
Shanghai,PM2.5,2/19/2017 12:00,2017,2,19,12,58,Valid
Shanghai,PM2.5,2/19/2017 13:00,2017,2,19,13,63,Valid
Shanghai,PM2.5,2/19/2017 14:00,2017,2,19,14,61,Valid
Shanghai,PM2.5,2/19/2017 15:00,2017,2,19,15,63,Valid
Shanghai,PM2.5,2/19/2017 16:00,2017,2,19,16,54,Valid
Shanghai,PM2.5,2/19/2017 17:00,2017,2,19,17,58,Valid
Shanghai,PM2.5,2/19/2017 18:00,2017,2,19,18,48,Valid
Shanghai,PM2.5,2/19/2017 19:00,2017,2,19,19,59,Valid
Shanghai,PM2.5,2/19/2017 20:00,2017,2,19,20,49,Valid
Shanghai,PM2.5,2/19/2017 21:00,2017,2,19,21,56,Valid
Shanghai,PM2.5,2/19/2017 22:00,2017,2,19,22,59,Valid
Shanghai,PM2.5,2/19/2017 23:00,2017,2,19,23,55,Valid
Shanghai,PM2.5,2/20/2017 0:00,2017,2,20,0,50,Valid
Shanghai,PM2.5,2/20/2017 1:00,2017,2,20,1,51,Valid
Shanghai,PM2.5,2/20/2017 2:00,2017,2,20,2,48,Valid
Shanghai,PM2.5,2/20/2017 3:00,2017,2,20,3,55,Valid
Shanghai,PM2.5,2/20/2017 4:00,2017,2,20,4,64,Valid
Shanghai,PM2.5,2/20/2017 5:00,2017,2,20,5,71,Valid
Shanghai,PM2.5,2/20/2017 6:00,2017,2,20,6,78,Valid
Shanghai,PM2.5,2/20/2017 7:00,2017,2,20,7,117,Valid
Shanghai,PM2.5,2/20/2017 8:00,2017,2,20,8,118,Valid
Shanghai,PM2.5,2/20/2017 9:00,2017,2,20,9,120,Valid
Shanghai,PM2.5,2/20/2017 10:00,2017,2,20,10,56,Valid
Shanghai,PM2.5,2/20/2017 11:00,2017,2,20,11,39,Valid
Shanghai,PM2.5,2/20/2017 12:00,2017,2,20,12,33,Valid
Shanghai,PM2.5,2/20/2017 13:00,2017,2,20,13,31,Valid
Shanghai,PM2.5,2/20/2017 14:00,2017,2,20,14,25,Valid
Shanghai,PM2.5,2/20/2017 15:00,2017,2,20,15,22,Valid
Shanghai,PM2.5,2/20/2017 16:00,2017,2,20,16,22,Valid
Shanghai,PM2.5,2/20/2017 17:00,2017,2,20,17,26,Valid
Shanghai,PM2.5,2/20/2017 18:00,2017,2,20,18,24,Valid
Shanghai,PM2.5,2/20/2017 19:00,2017,2,20,19,23,Valid
Shanghai,PM2.5,2/20/2017 20:00,2017,2,20,20,18,Valid
Shanghai,PM2.5,2/20/2017 21:00,2017,2,20,21,16,Valid
Shanghai,PM2.5,2/20/2017 22:00,2017,2,20,22,16,Valid
Shanghai,PM2.5,2/20/2017 23:00,2017,2,20,23,15,Valid
Shanghai,PM2.5,2/21/2017 0:00,2017,2,21,0,21,Valid
Shanghai,PM2.5,2/21/2017 1:00,2017,2,21,1,17,Valid
Shanghai,PM2.5,2/21/2017 2:00,2017,2,21,2,25,Valid
Shanghai,PM2.5,2/21/2017 3:00,2017,2,21,3,21,Valid
Shanghai,PM2.5,2/21/2017 4:00,2017,2,21,4,19,Valid
Shanghai,PM2.5,2/21/2017 5:00,2017,2,21,5,32,Valid
Shanghai,PM2.5,2/21/2017 6:00,2017,2,21,6,37,Valid
Shanghai,PM2.5,2/21/2017 7:00,2017,2,21,7,41,Valid
Shanghai,PM2.5,2/21/2017 8:00,2017,2,21,8,39,Valid
Shanghai,PM2.5,2/21/2017 9:00,2017,2,21,9,31,Valid
Shanghai,PM2.5,2/21/2017 10:00,2017,2,21,10,25,Valid
Shanghai,PM2.5,2/21/2017 11:00,2017,2,21,11,32,Valid
Shanghai,PM2.5,2/21/2017 12:00,2017,2,21,12,27,Valid
Shanghai,PM2.5,2/21/2017 13:00,2017,2,21,13,34,Valid
Shanghai,PM2.5,2/21/2017 14:00,2017,2,21,14,21,Valid
Shanghai,PM2.5,2/21/2017 15:00,2017,2,21,15,25,Valid
Shanghai,PM2.5,2/21/2017 16:00,2017,2,21,16,21,Valid
Shanghai,PM2.5,2/21/2017 17:00,2017,2,21,17,22,Valid
Shanghai,PM2.5,2/21/2017 18:00,2017,2,21,18,30,Valid
Shanghai,PM2.5,2/21/2017 19:00,2017,2,21,19,28,Valid
Shanghai,PM2.5,2/21/2017 20:00,2017,2,21,20,32,Valid
Shanghai,PM2.5,2/21/2017 21:00,2017,2,21,21,35,Valid
Shanghai,PM2.5,2/21/2017 22:00,2017,2,21,22,39,Valid
Shanghai,PM2.5,2/21/2017 23:00,2017,2,21,23,37,Valid
Shanghai,PM2.5,2/22/2017 0:00,2017,2,22,0,41,Valid
Shanghai,PM2.5,2/22/2017 1:00,2017,2,22,1,41,Valid
Shanghai,PM2.5,2/22/2017 2:00,2017,2,22,2,39,Valid
Shanghai,PM2.5,2/22/2017 3:00,2017,2,22,3,38,Valid
Shanghai,PM2.5,2/22/2017 4:00,2017,2,22,4,36,Valid
Shanghai,PM2.5,2/22/2017 5:00,2017,2,22,5,43,Valid
Shanghai,PM2.5,2/22/2017 6:00,2017,2,22,6,67,Valid
Shanghai,PM2.5,2/22/2017 7:00,2017,2,22,7,53,Valid
Shanghai,PM2.5,2/22/2017 8:00,2017,2,22,8,45,Valid
Shanghai,PM2.5,2/22/2017 9:00,2017,2,22,9,43,Valid
Shanghai,PM2.5,2/22/2017 10:00,2017,2,22,10,52,Valid
Shanghai,PM2.5,2/22/2017 11:00,2017,2,22,11,47,Valid
Shanghai,PM2.5,2/22/2017 12:00,2017,2,22,12,35,Valid
Shanghai,PM2.5,2/22/2017 13:00,2017,2,22,13,47,Valid
Shanghai,PM2.5,2/22/2017 14:00,2017,2,22,14,34,Valid
Shanghai,PM2.5,2/22/2017 15:00,2017,2,22,15,31,Valid
Shanghai,PM2.5,2/22/2017 16:00,2017,2,22,16,46,Valid
Shanghai,PM2.5,2/22/2017 17:00,2017,2,22,17,68,Valid
Shanghai,PM2.5,2/22/2017 18:00,2017,2,22,18,92,Valid
Shanghai,PM2.5,2/22/2017 19:00,2017,2,22,19,123,Valid
Shanghai,PM2.5,2/22/2017 20:00,2017,2,22,20,140,Valid
Shanghai,PM2.5,2/22/2017 21:00,2017,2,22,21,144,Valid
Shanghai,PM2.5,2/22/2017 22:00,2017,2,22,22,142,Valid
Shanghai,PM2.5,2/22/2017 23:00,2017,2,22,23,139,Valid
Shanghai,PM2.5,2/23/2017 0:00,2017,2,23,0,130,Valid
Shanghai,PM2.5,2/23/2017 1:00,2017,2,23,1,126,Valid
Shanghai,PM2.5,2/23/2017 2:00,2017,2,23,2,114,Valid
Shanghai,PM2.5,2/23/2017 3:00,2017,2,23,3,132,Valid
Shanghai,PM2.5,2/23/2017 4:00,2017,2,23,4,136,Valid
Shanghai,PM2.5,2/23/2017 5:00,2017,2,23,5,147,Valid
Shanghai,PM2.5,2/23/2017 6:00,2017,2,23,6,112,Valid
Shanghai,PM2.5,2/23/2017 7:00,2017,2,23,7,128,Valid
Shanghai,PM2.5,2/23/2017 8:00,2017,2,23,8,139,Valid
Shanghai,PM2.5,2/23/2017 9:00,2017,2,23,9,130,Valid
Shanghai,PM2.5,2/23/2017 10:00,2017,2,23,10,126,Valid
Shanghai,PM2.5,2/23/2017 11:00,2017,2,23,11,107,Valid
Shanghai,PM2.5,2/23/2017 12:00,2017,2,23,12,88,Valid
Shanghai,PM2.5,2/23/2017 13:00,2017,2,23,13,76,Valid
Shanghai,PM2.5,2/23/2017 14:00,2017,2,23,14,55,Valid
Shanghai,PM2.5,2/23/2017 15:00,2017,2,23,15,49,Valid
Shanghai,PM2.5,2/23/2017 16:00,2017,2,23,16,54,Valid
Shanghai,PM2.5,2/23/2017 17:00,2017,2,23,17,51,Valid
Shanghai,PM2.5,2/23/2017 18:00,2017,2,23,18,44,Valid
Shanghai,PM2.5,2/23/2017 19:00,2017,2,23,19,29,Valid
Shanghai,PM2.5,2/23/2017 20:00,2017,2,23,20,24,Valid
Shanghai,PM2.5,2/23/2017 21:00,2017,2,23,21,24,Valid
Shanghai,PM2.5,2/23/2017 22:00,2017,2,23,22,30,Valid
Shanghai,PM2.5,2/23/2017 23:00,2017,2,23,23,28,Valid
Shanghai,PM2.5,2/24/2017 0:00,2017,2,24,0,27,Valid
Shanghai,PM2.5,2/24/2017 1:00,2017,2,24,1,30,Valid
Shanghai,PM2.5,2/24/2017 2:00,2017,2,24,2,30,Valid
Shanghai,PM2.5,2/24/2017 3:00,2017,2,24,3,27,Valid
Shanghai,PM2.5,2/24/2017 4:00,2017,2,24,4,39,Valid
Shanghai,PM2.5,2/24/2017 5:00,2017,2,24,5,48,Valid
Shanghai,PM2.5,2/24/2017 6:00,2017,2,24,6,53,Valid
Shanghai,PM2.5,2/24/2017 7:00,2017,2,24,7,54,Valid
Shanghai,PM2.5,2/24/2017 8:00,2017,2,24,8,64,Valid
Shanghai,PM2.5,2/24/2017 9:00,2017,2,24,9,67,Valid
Shanghai,PM2.5,2/24/2017 10:00,2017,2,24,10,77,Valid
Shanghai,PM2.5,2/24/2017 11:00,2017,2,24,11,70,Valid
Shanghai,PM2.5,2/24/2017 12:00,2017,2,24,12,52,Valid
Shanghai,PM2.5,2/24/2017 13:00,2017,2,24,13,61,Valid
Shanghai,PM2.5,2/24/2017 14:00,2017,2,24,14,50,Valid
Shanghai,PM2.5,2/24/2017 15:00,2017,2,24,15,53,Valid
Shanghai,PM2.5,2/24/2017 16:00,2017,2,24,16,67,Valid
Shanghai,PM2.5,2/24/2017 17:00,2017,2,24,17,65,Valid
Shanghai,PM2.5,2/24/2017 18:00,2017,2,24,18,64,Valid
Shanghai,PM2.5,2/24/2017 19:00,2017,2,24,19,51,Valid
Shanghai,PM2.5,2/24/2017 20:00,2017,2,24,20,51,Valid
Shanghai,PM2.5,2/24/2017 21:00,2017,2,24,21,46,Valid
Shanghai,PM2.5,2/24/2017 22:00,2017,2,24,22,50,Valid
Shanghai,PM2.5,2/24/2017 23:00,2017,2,24,23,52,Valid
Shanghai,PM2.5,2/25/2017 0:00,2017,2,25,0,54,Valid
Shanghai,PM2.5,2/25/2017 1:00,2017,2,25,1,51,Valid
Shanghai,PM2.5,2/25/2017 2:00,2017,2,25,2,55,Valid
Shanghai,PM2.5,2/25/2017 3:00,2017,2,25,3,56,Valid
Shanghai,PM2.5,2/25/2017 4:00,2017,2,25,4,59,Valid
Shanghai,PM2.5,2/25/2017 5:00,2017,2,25,5,55,Valid
Shanghai,PM2.5,2/25/2017 6:00,2017,2,25,6,58,Valid
Shanghai,PM2.5,2/25/2017 7:00,2017,2,25,7,61,Valid
Shanghai,PM2.5,2/25/2017 8:00,2017,2,25,8,67,Valid
Shanghai,PM2.5,2/25/2017 9:00,2017,2,25,9,85,Valid
Shanghai,PM2.5,2/25/2017 10:00,2017,2,25,10,104,Valid
Shanghai,PM2.5,2/25/2017 11:00,2017,2,25,11,101,Valid
Shanghai,PM2.5,2/25/2017 12:00,2017,2,25,12,93,Valid
Shanghai,PM2.5,2/25/2017 13:00,2017,2,25,13,82,Valid
Shanghai,PM2.5,2/25/2017 14:00,2017,2,25,14,94,Valid
Shanghai,PM2.5,2/25/2017 15:00,2017,2,25,15,102,Valid
Shanghai,PM2.5,2/25/2017 16:00,2017,2,25,16,122,Valid
Shanghai,PM2.5,2/25/2017 17:00,2017,2,25,17,115,Valid
Shanghai,PM2.5,2/25/2017 18:00,2017,2,25,18,119,Valid
Shanghai,PM2.5,2/25/2017 19:00,2017,2,25,19,120,Valid
Shanghai,PM2.5,2/25/2017 20:00,2017,2,25,20,109,Valid
Shanghai,PM2.5,2/25/2017 21:00,2017,2,25,21,101,Valid
Shanghai,PM2.5,2/25/2017 22:00,2017,2,25,22,115,Valid
Shanghai,PM2.5,2/25/2017 23:00,2017,2,25,23,113,Valid
Shanghai,PM2.5,2/26/2017 0:00,2017,2,26,0,123,Valid
Shanghai,PM2.5,2/26/2017 1:00,2017,2,26,1,124,Valid
Shanghai,PM2.5,2/26/2017 2:00,2017,2,26,2,125,Valid
Shanghai,PM2.5,2/26/2017 3:00,2017,2,26,3,124,Valid
Shanghai,PM2.5,2/26/2017 4:00,2017,2,26,4,117,Valid
Shanghai,PM2.5,2/26/2017 5:00,2017,2,26,5,114,Valid
Shanghai,PM2.5,2/26/2017 6:00,2017,2,26,6,120,Valid
Shanghai,PM2.5,2/26/2017 7:00,2017,2,26,7,120,Valid
Shanghai,PM2.5,2/26/2017 8:00,2017,2,26,8,112,Valid
Shanghai,PM2.5,2/26/2017 9:00,2017,2,26,9,119,Valid
Shanghai,PM2.5,2/26/2017 10:00,2017,2,26,10,132,Valid
Shanghai,PM2.5,2/26/2017 11:00,2017,2,26,11,114,Valid
Shanghai,PM2.5,2/26/2017 12:00,2017,2,26,12,109,Valid
Shanghai,PM2.5,2/26/2017 13:00,2017,2,26,13,108,Valid
Shanghai,PM2.5,2/26/2017 14:00,2017,2,26,14,105,Valid
Shanghai,PM2.5,2/26/2017 15:00,2017,2,26,15,109,Valid
Shanghai,PM2.5,2/26/2017 16:00,2017,2,26,16,112,Valid
Shanghai,PM2.5,2/26/2017 17:00,2017,2,26,17,120,Valid
Shanghai,PM2.5,2/26/2017 18:00,2017,2,26,18,140,Valid
Shanghai,PM2.5,2/26/2017 19:00,2017,2,26,19,131,Valid
Shanghai,PM2.5,2/26/2017 20:00,2017,2,26,20,127,Valid
Shanghai,PM2.5,2/26/2017 21:00,2017,2,26,21,163,Valid
Shanghai,PM2.5,2/26/2017 22:00,2017,2,26,22,174,Valid
Shanghai,PM2.5,2/26/2017 23:00,2017,2,26,23,157,Valid
Shanghai,PM2.5,2/27/2017 0:00,2017,2,27,0,124,Valid
Shanghai,PM2.5,2/27/2017 1:00,2017,2,27,1,88,Valid
Shanghai,PM2.5,2/27/2017 2:00,2017,2,27,2,90,Valid
Shanghai,PM2.5,2/27/2017 3:00,2017,2,27,3,82,Valid
Shanghai,PM2.5,2/27/2017 4:00,2017,2,27,4,53,Valid
Shanghai,PM2.5,2/27/2017 5:00,2017,2,27,5,39,Valid
Shanghai,PM2.5,2/27/2017 6:00,2017,2,27,6,39,Valid
Shanghai,PM2.5,2/27/2017 7:00,2017,2,27,7,38,Valid
Shanghai,PM2.5,2/27/2017 8:00,2017,2,27,8,38,Valid
Shanghai,PM2.5,2/27/2017 9:00,2017,2,27,9,28,Valid
Shanghai,PM2.5,2/27/2017 10:00,2017,2,27,10,37,Valid
Shanghai,PM2.5,2/27/2017 11:00,2017,2,27,11,34,Valid
Shanghai,PM2.5,2/27/2017 12:00,2017,2,27,12,40,Valid
Shanghai,PM2.5,2/27/2017 13:00,2017,2,27,13,37,Valid
Shanghai,PM2.5,2/27/2017 14:00,2017,2,27,14,46,Valid
Shanghai,PM2.5,2/27/2017 15:00,2017,2,27,15,51,Valid
Shanghai,PM2.5,2/27/2017 16:00,2017,2,27,16,45,Valid
Shanghai,PM2.5,2/27/2017 17:00,2017,2,27,17,42,Valid
Shanghai,PM2.5,2/27/2017 18:00,2017,2,27,18,38,Valid
Shanghai,PM2.5,2/27/2017 19:00,2017,2,27,19,40,Valid
Shanghai,PM2.5,2/27/2017 20:00,2017,2,27,20,40,Valid
Shanghai,PM2.5,2/27/2017 21:00,2017,2,27,21,44,Valid
Shanghai,PM2.5,2/27/2017 22:00,2017,2,27,22,42,Valid
Shanghai,PM2.5,2/27/2017 23:00,2017,2,27,23,40,Valid
Shanghai,PM2.5,2/28/2017 0:00,2017,2,28,0,39,Valid
Shanghai,PM2.5,2/28/2017 1:00,2017,2,28,1,46,Valid
