,Value
2138,41.0
2139,41.0
2140,39.9
2141,39.9
2142,39.9
2143,41.0
2144,42.1
2145,42.1
2146,42.1
2147,42.1
2148,43.0
2149,44.1
2150,44.1
2151,44.1
2152,45.0
2153,45.0
2154,45.0
2155,45.0
2156,45.0
2157,45.0
2158,45.0
2159,46.0
2160,48.0
2161,48.9
2162,50.0
2163,52.0
2164,53.1
2165,53.1
2166,54.0
2167,54.0
2168,54.0
2169,55.9
2170,55.9
2171,55.0
2172,55.0
2173,52.0
2174,51.1
2175,52.0
2176,53.1
2177,52.0
2178,51.1
2179,50.0
2180,48.9
2181,48.9
2182,48.9
2183,50.0
2184,53.1
2185,55.9
2186,57.9
2187,59.0
2188,60.1
2189,64.0
2190,62.6
2191,62.1
2192,59.0
2193,55.9
2194,53.1
2195,53.1
2196,52.0
2197,50.0
2198,50.0
2199,50.0
2200,48.9
2201,48.0
2202,48.0
2203,46.9
2204,46.9
2205,46.0
2206,46.0
2207,46.9
2208,46.9
2209,48.2
2210,48.0
2211,48.0
2212,50.0
2213,51.1
2214,55.0
2215,57.9
2216,61.0
2217,60.1
2218,55.0
2219,60.1
2220,59.0
2221,51.1
2222,53.1
2223,54.0
2224,54.0
2225,53.1
2226,53.1
2227,53.1
2228,52.0
2229,51.1
2230,50.0
2231,50.0
2232,48.9
2233,48.0
2234,48.0
2235,48.0
2236,48.9
2237,51.1
2238,52.0
2239,55.0
2240,55.9
2241,55.9
2242,55.0
2243,55.9
2244,53.1
2245,53.1
2246,52.0
2247,51.1
2248,48.9
2249,48.0
2250,45.0
2251,43.0
2252,42.1
2253,41.0
2254,41.0
2255,39.0
2256,37.9
2257,37.0
2258,36.0
2259,37.0
2260,37.9
2261,39.9
2262,39.9
2263,42.1
2264,44.1
2265,44.1
2266,45.0
2267,45.0
2268,45.0
2269,46.0
2270,46.0
2271,45.0
2272,45.0
2273,44.1
2274,43.0
2275,39.9
2276,39.0
2277,37.9
2278,37.0
2279,36.0
2280,35.1
2281,34.0
2282,33.1
2283,32.0
2284,34.0
2285,34.0
2286,34.0
2287,36.0
2288,37.0
2289,39.0
2290,41.0
2291,39.9
2292,39.0
2293,39.0
2294,39.0
2295,39.0
2296,36.0
2297,35.1
2298,35.1
2299,34.0
2300,34.0
2301,34.0
2302,34.0
2303,34.0
2304,33.1
2305,33.1
2306,34.0
2307,33.1
2308,33.1
2309,34.0
2310,34.0
2311,34.0
2312,34.0
2313,34.0
2314,33.1
2315,33.1
2316,33.1
2317,33.1
2318,33.8
2319,33.1
2320,33.8
2321,33.1
2322,33.1
2323,33.1
2324,33.1
2325,33.1
2326,33.1
2327,33.1
2328,32.0
2329,32.0
2330,32.0
2331,32.0
2332,32.0
2333,32.0
2334,32.0
2335,32.0
2336,32.0
2337,32.0
2338,34.0
2339,37.0
2340,39.9
2341,44.1
2342,46.9
2343,48.0
2344,48.0
2345,48.9
2346,46.9
2347,46.0
2348,44.1
2349,43.0
2350,42.1
2351,41.0
2352,39.0
2353,37.9
2354,37.0
2355,36.0
2356,36.0
2357,36.0
2358,36.0
2359,36.0
2360,35.1
2361,35.1
2362,37.0
2363,41.0
2364,43.0
2365,45.0
2366,48.0
2367,51.1
2368,54.0
2369,54.0
2370,55.0
2371,55.0
2372,54.0
2373,53.1
2374,53.1
2375,52.0
2376,51.1
2377,48.9
2378,48.9
2379,50.0
2380,48.9
2381,48.9
2382,50.0
2383,50.0
2384,50.0
2385,51.1
2386,52.0
2387,55.0
2388,57.9
2389,60.1
2390,62.1
2391,64.9
2392,66.9
2393,69.1
2394,71.1
2395,70.0
2396,69.1
2397,66.0
2398,63.0
2399,60.1
2400,57.9
2401,54.0
2402,53.1
2403,50.0
2404,46.0
2405,45.0
2406,45.0
2407,44.1
2408,44.1
2409,44.1
2410,45.0
2411,46.0
2412,46.9
2413,48.2
2414,48.9
2415,48.9
2416,51.1
2417,53.1
2418,53.1
2419,53.1
2420,51.1
2421,50.0
2422,48.9
2423,48.0
2424,46.9
2425,46.0
2426,46.0
2427,46.0
2428,46.0
2429,45.0
2430,45.0
2431,45.0
2432,46.0
2433,46.0
2434,46.9
2435,46.9
2436,46.9
2437,46.9
2438,50.0
2439,50.0
2440,51.1
2441,52.0
2442,53.1
2443,53.1
2444,61.0
2445,64.0
2446,66.0
2447,66.9
2448,66.9
2449,66.9
2450,66.0
2451,64.0
2452,64.9
2453,68.0
2454,71.1
2455,71.1
2456,71.1
2457,70.0
2458,68.0
2459,63.0
2460,59.0
2461,55.0
2462,52.0
2463,48.0
2464,44.1
2465,43.0
2466,39.9
2467,41.0
2468,41.0
2469,39.9
2470,39.9
2471,39.0
2472,37.9
2473,39.0
2474,41.0
2475,43.0
2476,45.0
2477,48.9
2478,50.0
2479,54.0
2480,54.0
2481,53.1
2482,48.9
2483,46.9
2484,45.0
2485,44.1
2486,44.6
2487,44.1
2488,43.0
2489,43.0
2490,43.0
2491,44.1
2492,43.0
2493,43.0
2494,43.0
2495,43.0
2496,43.0
2497,43.0
2498,43.0
2499,43.0
2500,43.0
2501,46.0
2502,46.9
2503,51.1
2504,52.0
2505,51.1
2506,54.0
2507,51.1
2508,50.0
2509,48.0
2510,46.9
2511,45.0
2512,45.0
2513,45.0
2514,45.0
2515,45.0
2516,45.0
2517,45.0
2518,44.1
2519,45.0
2520,44.1
2521,42.1
2522,42.1
2523,42.1
2524,42.1
2525,42.1
2526,42.8
2527,42.1
2528,42.1
2529,42.1
2530,42.1
2531,42.1
2532,42.1
2533,42.1
2534,42.1
2535,43.0
2536,43.0
2537,43.0
2538,43.0
2539,44.1
2540,43.0
2541,44.1
2542,44.6
2543,44.1
2544,44.1
2545,45.0
2546,45.0
2547,45.0
2548,46.9
2549,46.9
2550,46.9
2551,46.0
2552,48.2
2553,48.9
2554,53.1
2555,57.0
2556,60.1
2557,60.1
2558,57.0
2559,55.9
2560,55.0
2561,52.0
2562,51.1
2563,50.0
2564,48.0
2565,46.9
2566,46.0
2567,45.0
2568,45.0
2569,45.0
2570,44.1
2571,44.1
2572,44.1
2573,46.0
2574,48.0
2575,48.9
2576,50.0
2577,51.1
2578,52.0
2579,52.0
2580,52.0
2581,50.0
2582,48.9
2583,48.0
2584,46.0
2585,44.1
2586,43.0
2587,41.0
2588,39.9
2589,39.0
2590,37.9
2591,37.9
2592,37.9
2593,37.0
2594,37.0
2595,37.9
2596,42.1
2597,46.0
2598,48.0
2599,52.0
2600,51.1
2601,53.1
2602,52.0
2603,50.0
2604,48.0
2605,50.0
2606,48.9
2607,48.9
2608,48.9
2609,48.9
2610,46.9
2611,48.9
2612,50.0
2613,50.0
2614,50.0
2615,50.0
2616,51.1
2617,52.0
2618,52.0
2619,55.0
2620,57.9
2621,62.1
2622,64.9
2623,66.9
2624,69.1
2625,70.0
2626,72.0
2627,72.0
2628,68.0
2629,66.9
2630,64.9
2631,64.0
2632,64.0
2633,62.1
2634,62.1
2635,64.0
2636,64.0
2637,64.9
2638,66.0
2639,66.0
2640,66.9
2641,66.0
2642,64.4
2643,64.0
2644,72.0
2645,75.0
2646,78.1
2647,78.1
2648,77.0
2649,71.1
2650,66.0
2651,69.1
2652,69.1
2653,69.8
2654,62.1
2655,61.0
2656,60.1
2657,57.9
2658,55.9
2659,54.0
2660,54.0
2661,54.0
2662,54.0
2663,54.0
2664,54.0
2665,54.0
2666,54.0
2667,54.0
2668,54.0
2669,54.0
2670,52.0
2671,50.0
2672,48.9
2673,51.1
2674,51.1
2675,52.0
2676,55.0
2677,54.0
2678,55.0
2679,55.0
2680,52.0
2681,50.0
2682,50.0
2683,51.1
2684,50.0
2685,43.0
2686,41.0
2687,42.1
2688,41.0
2689,37.0
2690,37.0
2691,35.1
2692,34.0
2693,34.0
2694,35.1
2695,36.0
2696,37.9
2697,37.9
2698,39.0
2699,39.9
2700,39.9
2701,39.9
2702,39.9
2703,39.0
2704,37.9
2705,37.9
2706,37.9
2707,37.0
2708,36.0
2709,36.0
2710,37.0
2711,37.9
2712,37.0
2713,39.0
2714,39.0
2715,39.45
2716,39.9
2717,43.0
2718,43.0
2719,43.0
2720,43.0
2721,44.1
2722,44.1
2723,41.0
2724,39.0
2725,36.0
2726,34.0
2727,33.1
2728,33.1
2729,32.0
2730,30.9
2731,30.0
2732,28.9
2733,28.0
2734,28.0
2735,27.0
2736,27.0
2737,26.55
2738,26.1
2739,27.0
2740,28.0
2741,30.0
2742,32.0
2743,34.0
2744,36.0
2745,39.0
2746,39.0
2747,42.1
2748,41.0
2749,41.0
2750,39.9
2751,39.0
2752,37.9
2753,37.0
2754,36.0
2755,33.1
2756,33.1
2757,32.0
2758,32.0
2759,30.9
2760,30.9
2761,30.0
2762,30.0
2763,32.0
2764,34.0
2765,37.0
2766,43.0
2767,44.1
2768,45.0
2769,45.0
2770,45.0
2771,44.1
2772,43.0
2773,45.0
2774,44.1
2775,44.1
2776,44.1
2777,45.0
2778,46.0
2779,46.9
2780,48.2
2781,48.0
2782,48.0
2783,48.9
2784,52.0
2785,53.1
2786,54.0
2787,54.0
2788,54.0
2789,55.9
2790,55.0
2791,55.0
2792,55.0
2793,53.1
2794,55.0
2795,55.0
2796,55.0
2797,55.4
2798,57.9
2799,57.0
2800,57.0
2801,57.0
2802,55.9
2803,55.0
2804,55.4
2805,54.0
2806,52.0
2807,50.0
2808,48.9
2809,48.0
2810,48.0
2811,45.0
2812,45.0
2813,46.4
2814,44.1
2815,45.0
2816,46.9
2817,46.0
2818,46.0
2819,46.9
2820,44.1
2821,45.0
2822,44.1
2823,46.0
2824,46.4
2825,46.0
2826,45.0
2827,44.1
2828,43.0
2829,43.0
2830,41.0
2831,39.9
2832,39.0
2833,39.0
2834,37.9
2835,37.9
2836,37.9
2837,39.9
2838,42.1
2839,42.1
2840,42.1
2841,43.0
2842,39.0
2843,37.9
2844,37.9
2845,37.9
2846,37.9
2847,39.0
2848,39.9
2849,41.0
2850,42.1
2851,42.1
2852,39.9
2853,37.9
2854,36.0
2855,35.1
2856,34.0
2857,33.1
2858,32.0
2859,32.0
2860,30.9
2861,32.0
2862,33.1
2863,36.0
2864,39.9
2865,42.1
2866,44.1
2867,46.0
2868,48.0
2869,48.9
2870,48.9
2871,46.9
2872,45.0
2873,44.1
2874,46.9
2875,46.9
2876,46.0
2877,44.1
2878,43.0
2879,44.1
2880,44.1
2881,44.1
2882,45.0
2883,45.0
2884,46.0
2885,46.45
2886,46.9
2887,48.9
2888,50.0
2889,52.0
2890,55.0
2891,61.0
2892,61.0
2893,61.0
2894,62.1
2895,60.1
2896,57.9
2897,55.0
2898,55.0
2899,57.0
2900,55.9
2901,55.0
2902,55.0
2903,55.0
2904,53.1
2905,53.1
2906,54.0
2907,55.0
2908,57.0
2909,55.9
2910,55.9
2911,55.9
2912,57.0
2913,46.9
2914,45.0
2915,46.0
2916,48.0
2917,55.0
2918,57.0
2919,57.0
2920,57.0
2921,54.0
2922,52.0
2923,48.2
2924,46.9
2925,46.0
2926,46.0
2927,45.0
2928,44.1
2929,43.0
2930,42.1
2931,41.0
2932,39.9
2933,39.9
2934,42.1
2935,44.1
2936,45.0
2937,48.9
2938,50.0
2939,52.0
2940,54.0
2941,54.0
2942,55.0
2943,57.0
2944,55.9
2945,53.1
2946,50.0
2947,46.9
2948,46.9
2949,46.0
2950,46.0
2951,45.0
2952,45.0
2953,45.0
2954,45.0
2955,44.6
2956,45.0
2957,46.9
2958,48.0
2959,51.1
2960,54.0
2961,57.0
2962,60.1
2963,60.1
2964,61.0
2965,62.1
2966,57.0
2967,54.0
2968,50.0
2969,48.0
2970,46.9
2971,46.0
2972,45.0
2973,45.0
2974,46.0
2975,45.0
2976,45.0
2977,44.1
2978,43.0
2979,44.1
2980,46.9
2981,50.0
2982,52.0
2983,53.1
2984,57.0
2985,57.0
2986,60.1
2987,62.1
2988,64.0
2989,63.0
2990,62.1
2991,59.0
2992,55.9
2993,48.9
2994,48.0
2995,46.9
2996,46.9
2997,46.9
2998,46.9
2999,46.0
3000,45.0
3001,44.1
3002,45.0
3003,48.0
3004,51.1
3005,53.1
3006,55.9
3007,57.9
3008,61.0
3009,64.0
3010,66.0
3011,64.0
3012,66.0
3013,63.0
3014,62.1
3015,53.1
3016,51.1
3017,48.9
3018,48.0
3019,46.9
3020,46.9
3021,46.9
3022,46.9
3023,45.0
3024,46.0
3025,45.0
3026,46.0
3027,48.9
3028,53.1
3029,55.9
3030,60.1
3031,64.0
3032,64.9
3033,68.0
3034,71.1
3035,73.0
3036,73.9
3037,69.1
3038,66.0
3039,61.0
3040,57.9
3041,55.9
3042,55.0
3043,54.0
3044,52.0
3045,52.0
3046,53.1
3047,52.0
3048,51.1
3049,52.0
3050,52.0
3051,59.0
3052,64.9
3053,68.0
3054,72.0
3055,73.9
3056,78.1
3057,78.1
3058,81.0
3059,81.0
3060,77.0
3061,75.0
3062,71.1
3063,66.0
3064,64.0
3065,64.9
3066,64.9
3067,64.9
3068,64.0
3069,64.0
3070,62.1
3071,61.0
3072,63.0
3073,64.9
3074,64.0
3075,64.45
3076,64.9
3077,66.0
3078,68.0
3079,70.0
3080,71.1
3081,70.0
3082,70.0
3083,71.1
3084,70.0
3085,69.1
3086,66.9
3087,64.9
3088,63.0
3089,61.0
3090,59.0
3091,57.0
3092,55.0
3093,53.1
3094,53.1
3095,52.0
3096,51.1
3097,50.0
3098,50.0
3099,50.9
3100,54.0
3101,57.0
3102,59.0
3103,62.1
3104,64.0
3105,66.0
3106,66.0
3107,66.9
3108,68.0
3109,66.9
3110,61.0
3111,57.0
3112,55.9
3113,57.0
3114,57.0
3115,54.0
3116,53.1
3117,52.0
3118,52.0
3119,50.0
3120,48.9
3121,50.0
3122,50.0
3123,51.1
3124,54.0
3125,57.0
3126,62.1
3127,64.9
3128,69.1
3129,68.0
3130,70.0
3131,71.1
3132,71.1
3133,70.0
3134,69.1
3135,70.0
3136,69.1
3137,69.1
3138,68.0
3139,66.9
3140,66.0
3141,66.0
3142,66.0
3143,64.9
3144,64.9
3145,63.0
3146,63.0
3147,64.9
3148,66.9
3149,69.1
3150,72.0
3151,75.9
3152,77.0
3153,78.1
3154,77.0
3155,77.0
3156,77.0
3157,75.9
3158,75.9
3159,73.9
3160,73.9
3161,72.0
3162,71.1
3163,71.1
3164,66.9
3165,64.0
3166,64.0
3167,64.0
3168,63.0
3169,63.0
3170,62.6
3171,63.0
3172,63.0
3173,63.0
3174,63.0
3175,62.1
3176,62.1
3177,62.1
3178,61.0
3179,61.0
3180,61.0
3181,61.0
3182,64.0
3183,64.9
3184,66.0
3185,70.0
3186,69.1
3187,66.9
3188,68.0
3189,64.9
3190,62.1
3191,61.0
3192,59.0
3193,57.9
3194,57.0
3195,55.0
3196,53.1
3197,51.1
3198,50.0
3199,48.9
3200,46.9
3201,48.0
3202,48.0
3203,50.0
3204,52.0
3205,55.0
3206,57.9
3207,61.0
3208,62.1
3209,66.0
3210,66.0
3211,68.0
3212,63.0
3213,57.9
3214,55.0
3215,54.0
3216,53.1
3217,52.0
3218,52.0
3219,51.1
3220,51.1
3221,52.0
3222,53.1
3223,52.0
3224,53.1
3225,54.0
3226,55.0
3227,57.0
3228,59.0
3229,61.0
3230,64.9
3231,64.9
3232,64.0
3233,66.0
3234,66.0
3235,66.9
3236,66.0
3237,63.0
3238,61.0
3239,59.0
3240,59.0
3241,57.9
3242,57.0
3243,55.9
3244,55.0
3245,55.0
3246,55.0
3247,53.6
3248,52.0
3249,52.0
3250,52.0
3251,51.1
3252,52.0
3253,52.0
3254,52.0
3255,53.1
3256,53.1
3257,55.9
3258,55.9
3259,55.0
3260,55.0
3261,55.9
3262,55.9
3263,55.0
3264,57.0
3265,57.9
3266,57.0
3267,60.1
3268,55.9
3269,54.0
3270,53.1
3271,52.0
3272,52.0
3273,51.1
3274,51.1
3275,51.1
3276,50.0
3277,48.9
3278,46.9
3279,48.0
3280,46.9
3281,48.0
3282,46.9
3283,46.9
3284,46.9
3285,46.9
3286,46.9
3287,46.0
3288,46.0
3289,46.9
3290,46.9
3291,46.9
3292,48.9
3293,50.0
3294,51.1
3295,52.0
3296,53.1
3297,55.9
3298,57.9
3299,59.0
3300,62.1
3301,59.0
3302,57.9
3303,55.0
3304,54.0
3305,54.0
3306,54.0
3307,54.0
3308,53.1
3309,53.1
3310,52.0
3311,51.1
3312,51.1
3313,48.9
3314,48.0
3315,48.0
3316,48.9
3317,50.0
3318,53.1
3319,54.0
3320,55.9
3321,57.9
3322,55.9
3323,55.0
3324,55.0
3325,55.0
3326,53.1
3327,51.1
3328,50.0
3329,50.0
3330,50.0
3331,50.0
3332,48.9
3333,48.9
3334,48.9
3335,48.9
3336,50.0
3337,50.0
3338,48.9
3339,50.0
3340,48.9
3341,50.0
3342,52.0
3343,54.0
3344,55.0
3345,57.0
3346,55.9
3347,57.0
3348,55.0
3349,54.0
3350,52.0
3351,52.0
3352,46.9
3353,48.0
3354,48.9
3355,46.0
3356,45.0
3357,46.9
3358,48.0
3359,48.0
3360,46.9
3361,46.9
3362,46.9
3363,48.0
3364,48.9
3365,51.1
3366,53.1
3367,55.9
3368,60.1
3369,62.1
3370,62.1
3371,62.1
3372,64.0
3373,61.0
3374,57.0
3375,55.0
3376,53.1
3377,52.0
3378,51.1
3379,50.0
3380,50.0
3381,50.0
3382,50.0
3383,50.0
3384,50.0
3385,50.0
3386,50.0
3387,50.0
3388,48.9
3389,48.0
3390,46.9
3391,48.2
3392,48.0
3393,48.0
3394,48.0
3395,46.9
3396,46.9
3397,46.9
3398,46.9
3399,48.0
3400,48.0
3401,48.0
3402,48.9
3403,48.0
3404,48.0
3405,48.2
3406,48.0
3407,48.0
3408,48.0
3409,48.0
3410,46.9
3411,46.9
3412,46.9
3413,46.9
3414,46.4
3415,46.9
3416,45.0
3417,45.0
3418,45.0
3419,46.0
3420,46.0
3421,45.0
3422,45.0
3423,45.0
3424,45.0
3425,45.0
3426,45.0
3427,46.0
3428,46.0
3429,46.0
3430,46.0
3431,46.0
3432,46.0
3433,46.9
3434,48.0
3435,48.0
3436,48.0
3437,48.9
3438,48.9
3439,50.0
3440,50.0
3441,51.1
3442,52.0
3443,51.1
3444,52.0
3445,52.0
3446,53.1
3447,55.0
3448,57.0
3449,55.9
3450,57.0
3451,57.0
3452,59.0
3453,57.9
3454,59.0
3455,59.0
3456,59.0
3457,59.0
3458,57.9
3459,55.9
3460,57.0
3461,57.0
3462,57.0
3463,55.0
3464,55.0
3465,55.0
3466,54.0
3467,53.1
3468,53.1
3469,54.0
3470,54.0
3471,53.1
3472,53.1
3473,53.1
3474,53.1
3475,53.1
3476,53.1
3477,53.1
3478,53.1
3479,53.1
3480,53.1
3481,52.0
3482,52.0
3483,51.1
3484,51.1
3485,51.1
3486,51.1
3487,52.0
3488,52.0
3489,52.0
3490,52.0
3491,52.0
3492,52.0
3493,52.0
3494,51.1
3495,52.0
3496,51.8
3497,52.0
3498,52.0
3499,51.1
3500,52.0
3501,53.1
3502,53.1
3503,54.0
3504,54.0
3505,54.0
3506,53.1
3507,53.1
3508,51.8
3509,52.0
3510,52.0
3511,52.0
3512,52.0
3513,52.0
3514,53.1
3515,52.0
3516,52.0
3517,52.0
3518,51.1
3519,51.1
3520,51.1
3521,50.0
3522,50.0
3523,50.0
3524,50.0
3525,50.0
3526,50.0
3527,50.0
3528,50.0
3529,48.9
3530,48.9
3531,48.9
3532,50.0
3533,51.1
3534,51.1
3535,51.1
3536,50.0
3537,50.0
3538,50.0
3539,50.0
3540,48.9
3541,50.0
3542,51.1
3543,50.0
3544,50.0
3545,50.0
3546,50.0
3547,50.0
3548,50.0
3549,50.0
3550,50.0
3551,50.0
3552,50.0
3553,50.0
3554,50.0
3555,48.9
3556,48.9
3557,48.9
3558,48.0
3559,48.0
3560,48.0
3561,46.9
3562,46.9
3563,46.9
3564,46.9
3565,46.9
3566,46.9
3567,46.9
3568,46.9
3569,48.0
3570,48.0
3571,48.0
3572,50.0
3573,51.1
3574,52.0
3575,54.0
3576,54.0
3577,55.9
3578,57.0
3579,55.9
3580,55.9
3581,55.9
3582,55.9
3583,55.0
3584,55.0
3585,54.0
3586,54.0
3587,54.0
3588,54.0
3589,54.0
3590,53.1
3591,52.0
3592,52.0
3593,50.0
3594,50.0
3595,48.9
3596,48.0
3597,48.9
3598,48.0
3599,48.0
3600,48.0
3601,48.0
3602,48.2
3603,48.0
3604,48.0
3605,48.0
3606,48.0
3607,48.0
3608,48.9
3609,48.2
3610,48.9
3611,48.9
3612,48.0
3613,48.0
3614,48.0
3615,48.0
3616,48.0
3617,48.9
3618,48.0
3619,48.9
3620,48.9
3621,48.9
3622,48.9
3623,48.9
3624,50.0
3625,50.0
3626,50.0
3627,51.1
3628,52.0
3629,52.0
3630,53.1
3631,53.1
3632,53.1
3633,52.0
3634,52.0
3635,51.1
3636,50.0
3637,50.0
3638,50.0
3639,50.0
3640,50.0
3641,50.0
3642,50.0
3643,48.9
3644,48.2
3645,48.9
3646,48.9
3647,48.9
3648,48.9
3649,48.9
3650,48.9
3651,48.9
3652,48.9
3653,48.0
3654,48.9
3655,48.9
3656,50.0
3657,50.0
3658,50.0
3659,51.1
3660,52.0
3661,53.1
3662,54.0
3663,55.9
3664,55.0
3665,57.0
3666,57.0
3667,57.0
3668,57.0
3669,57.0
3670,57.9
3671,59.0
3672,57.9
3673,57.0
3674,57.0
3675,55.9
3676,55.0
3677,54.0
3678,52.0
3679,52.0
3680,52.0
3681,52.0
3682,51.1
3683,51.1
3684,52.0
3685,50.0
3686,50.0
3687,50.0
3688,51.1
3689,52.0
3690,50.0
3691,50.0
3692,50.0
3693,50.0
3694,51.1
3695,52.0
3696,52.0
3697,52.0
3698,52.0
3699,53.1
3700,55.0
3701,55.0
3702,57.9
3703,59.0
3704,61.0
3705,62.1
3706,63.0
3707,64.9
3708,64.0
3709,64.0
3710,64.0
3711,64.0
3712,63.0
3713,61.0
3714,59.0
3715,57.0
3716,57.9
3717,57.0
3718,55.0
3719,54.0
3720,54.0
3721,52.0
3722,54.0
3723,55.0
3724,55.0
3725,55.9
3726,57.9
3727,62.1
3728,66.9
3729,70.0
3730,71.1
3731,71.1
3732,72.0
3733,71.1
3734,71.1
3735,70.0
3736,68.0
3737,66.0
3738,64.9
3739,64.0
3740,62.1
3741,59.0
3742,55.9
3743,54.0
3744,53.1
3745,51.1
3746,51.1
3747,51.1
3748,51.1
3749,53.1
3750,55.0
3751,57.0
3752,59.0
3753,61.0
3754,62.1
3755,62.1
3756,59.0
3757,59.0
3758,60.1
3759,60.1
3760,59.0
3761,57.9
3762,57.9
3763,57.0
3764,57.0
3765,55.9
3766,55.0
3767,53.1
3768,52.0
3769,52.0
3770,51.1
3771,50.0
3772,53.1
3773,57.9
3774,62.1
3775,64.0
3776,66.9
3777,72.0
3778,73.9
3779,73.9
3780,73.9
3781,73.9
3782,73.9
3783,72.0
3784,71.1
3785,68.0
3786,68.0
3787,66.9
3788,64.9
3789,64.0
3790,63.0
3791,61.0
3792,62.1
3793,59.0
3794,59.0
3795,57.0
3796,57.9
3797,63.0
3798,64.9
3799,66.9
3800,69.1
3801,73.9
3802,77.0
3803,79.0
3804,73.9
3805,73.9
3806,72.0
3807,66.0
3808,61.2
3809,59.4
3810,59.0
3811,58.5
3812,57.9
3813,57.2
3814,57.9
3815,57.9
3816,57.9
3817,57.9
3818,57.9
3819,59.0
3820,60.1
3821,62.8
3822,63.5
3823,64.9
3824,63.1
3825,63.7
3826,63.3
3827,63.3
3828,61.9
3829,61.0
3830,61.0
3831,61.5
3832,63.5
3833,63.0
3834,62.6
3835,59.9
3836,59.0
3837,57.2
3838,57.0
3839,56.3
3840,59.0
3841,60.8
3842,64.4
3843,65.5
3844,69.8
3845,71.6
3846,68.0
3847,66.2
3848,69.8
3849,69.8
3850,64.4
3851,62.6
3852,60.8
3853,60.8
3854,59.0
3855,55.4
3856,53.6
3857,51.8
3858,50.0
3859,50.4
3860,52.0
3861,54.0
3862,54.9
3863,57.2
3864,54.0
3865,53.2
3866,55.4
3867,55.4
3868,55.4
3869,55.4
3870,53.6
3871,53.6
3872,50.0
3873,50.0
3874,48.2
3875,46.4
3876,46.4
3877,46.4
3878,44.6
3879,44.6
3880,42.8
3881,42.8
3882,42.8
3883,46.4
3884,46.4
3885,48.2
3886,48.2
3887,51.8
3888,55.4
3889,59.0
3890,60.8
3891,62.6
3892,64.4
3893,66.2
3894,66.2
3895,64.9
3896,64.4
3897,64.0
3898,62.1
3899,60.8
3900,61.0
3901,60.1
3902,61.0
3903,57.9
3904,57.0
3905,55.4
3906,55.4
3907,55.4
3908,55.4
3909,55.4
3910,57.2
3911,59.0
3912,60.8
3913,62.6
3914,60.8
3915,64.4
3916,64.4
3917,62.6
3918,60.1
3919,60.8
3920,60.1
3921,57.9
3922,57.9
3923,55.9
3924,55.9
3925,55.4
3926,55.4
3927,55.4
3928,51.8
3929,53.6
3930,51.8
3931,51.8
3932,53.6
3933,53.6
3934,53.6
3935,55.4
3936,57.2
3937,59.0
3938,60.8
3939,62.6
3940,64.4
3941,68.0
3942,66.2
3943,64.4
3944,62.6
3945,59.0
3946,57.9
3947,57.9
3948,57.0
3949,57.0
3950,55.0
3951,55.0
3952,55.0
3953,55.0
3954,55.0
3955,55.0
3956,55.0
3957,55.0
3958,57.0
3959,57.9
3960,60.1
3961,62.1
3962,66.0
3963,66.9
3964,71.1
3965,69.1
3966,68.0
3967,64.9
3968,64.0
3969,63.0
3970,63.0
3971,60.1
3972,57.9
3973,57.0
3974,57.0
3975,59.0
3976,59.0
3977,57.9
3978,57.9
3979,57.9
3980,54.0
3981,54.0
3982,55.0
3983,57.0
3984,59.0
3985,64.0
3986,66.9
3987,70.0
3988,73.9
3989,75.0
3990,75.0
3991,75.0
3992,75.0
3993,71.1
3994,68.0
3995,66.0
3996,64.9
3997,64.0
3998,64.0
3999,63.0
4000,62.1
4001,61.0
4002,59.0
4003,59.0
4004,57.9
4005,57.0
4006,59.0
4007,62.1
4008,62.1
4009,62.1
4010,63.0
4011,64.0
4012,66.0
4013,64.0
4014,63.0
4015,63.0
4016,63.0
4017,63.0
4018,59.0
4019,55.9
4020,55.0
4021,55.9
4022,55.9
4023,55.9
4024,54.0
4025,54.0
4026,54.0
4027,54.0
4028,53.1
4029,52.0
4030,52.0
4031,53.1
4032,53.1
4033,54.0
4034,57.9
4035,59.0
4036,62.1
4037,66.0
4038,68.0
4039,68.0
4040,69.1
4041,69.1
4042,66.9
4043,66.0
4044,66.0
4045,64.9
4046,63.0
4047,63.0
4048,61.0
4049,59.0
4050,57.9
4051,57.9
4052,57.0
4053,57.0
4054,57.0
4055,55.9
4056,57.9
4057,61.0
4058,64.0
4059,66.0
4060,70.0
4061,73.9
4062,75.9
4063,77.0
4064,75.0
4065,73.9
4066,72.0
4067,64.0
4068,62.1
4069,63.0
4070,64.0
4071,64.0
4072,63.0
4073,63.0
4074,62.1
4075,63.0
4076,57.9
4077,59.0
4078,57.9
4079,57.9
4080,59.0
4081,59.0
4082,59.0
4083,60.1
4084,61.0
4085,63.0
4086,64.0
4087,66.0
4088,70.0
4089,73.0
4090,71.1
4091,70.0
4092,68.0
4093,69.1
4094,68.0
4095,69.1
4096,66.9
4097,66.0
4098,64.0
4099,64.0
4100,64.0
4101,63.0
4102,63.0
4103,61.0
4104,62.1
4105,64.0
4106,66.0
4107,70.0
4108,73.0
4109,78.1
4110,82.9
4111,84.9
4112,86.0
4113,87.1
4114,86.0
4115,86.0
4116,84.9
4117,82.9
4118,82.9
4119,80.1
4120,80.1
4121,78.1
4122,77.0
4123,75.0
4124,73.9
4125,73.0
4126,73.0
4127,72.0
4128,70.0
4129,71.1
4130,73.9
4131,75.9
4132,78.1
4133,82.9
4134,86.0
4135,88.0
4136,89.1
