Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,QC
Beijing,PM2.5,2012/1/1 0:00,2012,1,1,0,303,Valid
Beijing,PM2.5,2012/1/1 1:00,2012,1,1,1,215,Valid
Beijing,PM2.5,2012/1/1 2:00,2012,1,1,2,222,Valid
Beijing,PM2.5,2012/1/1 3:00,2012,1,1,3,85,Valid
Beijing,PM2.5,2012/1/1 4:00,2012,1,1,4,38,Valid
Beijing,PM2.5,2012/1/1 5:00,2012,1,1,5,23,Valid
Beijing,PM2.5,2012/1/1 6:00,2012,1,1,6,19,Valid
Beijing,PM2.5,2012/1/1 7:00,2012,1,1,7,14,Valid
Beijing,PM2.5,2012/1/1 8:00,2012,1,1,8,16,Valid
Beijing,PM2.5,2012/1/1 9:00,2012,1,1,9,21,Valid
Beijing,PM2.5,2012/1/1 10:00,2012,1,1,10,22,Valid
Beijing,PM2.5,2012/1/1 11:00,2012,1,1,11,22,Valid
Beijing,PM2.5,2012/1/1 12:00,2012,1,1,12,17,Valid
Beijing,PM2.5,2012/1/1 13:00,2012,1,1,13,22,Valid
Beijing,PM2.5,2012/1/1 14:00,2012,1,1,14,29,Valid
Beijing,PM2.5,2012/1/1 15:00,2012,1,1,15,39,Valid
Beijing,PM2.5,2012/1/1 16:00,2012,1,1,16,42,Valid
Beijing,PM2.5,2012/1/1 17:00,2012,1,1,17,55,Valid
Beijing,PM2.5,2012/1/1 18:00,2012,1,1,18,55,Valid
Beijing,PM2.5,2012/1/1 19:00,2012,1,1,19,72,Valid
Beijing,PM2.5,2012/1/1 20:00,2012,1,1,20,81,Valid
Beijing,PM2.5,2012/1/1 21:00,2012,1,1,21,80,Valid
Beijing,PM2.5,2012/1/1 22:00,2012,1,1,22,128,Valid
Beijing,PM2.5,2012/1/1 23:00,2012,1,1,23,114,Valid
Beijing,PM2.5,2012/1/2 0:00,2012,1,2,0,97,Valid
Beijing,PM2.5,2012/1/2 1:00,2012,1,2,1,79,Valid
Beijing,PM2.5,2012/1/2 2:00,2012,1,2,2,88,Valid
Beijing,PM2.5,2012/1/2 3:00,2012,1,2,3,87,Valid
Beijing,PM2.5,2012/1/2 4:00,2012,1,2,4,98,Valid
Beijing,PM2.5,2012/1/2 5:00,2012,1,2,5,99,Valid
Beijing,PM2.5,2012/1/2 6:00,2012,1,2,6,100,Valid
Beijing,PM2.5,2012/1/2 7:00,2012,1,2,7,104,Valid
Beijing,PM2.5,2012/1/2 8:00,2012,1,2,8,131,Valid
Beijing,PM2.5,2012/1/2 9:00,2012,1,2,9,134,Valid
Beijing,PM2.5,2012/1/2 10:00,2012,1,2,10,169,Valid
Beijing,PM2.5,2012/1/2 11:00,2012,1,2,11,133,Valid
Beijing,PM2.5,2012/1/2 12:00,2012,1,2,12,39,Valid
Beijing,PM2.5,2012/1/2 13:00,2012,1,2,13,12,Valid
Beijing,PM2.5,2012/1/2 14:00,2012,1,2,14,19,Valid
Beijing,PM2.5,2012/1/2 15:00,2012,1,2,15,14,Valid
Beijing,PM2.5,2012/1/2 16:00,2012,1,2,16,13,Valid
Beijing,PM2.5,2012/1/2 17:00,2012,1,2,17,13,Valid
Beijing,PM2.5,2012/1/2 18:00,2012,1,2,18,16,Valid
Beijing,PM2.5,2012/1/2 19:00,2012,1,2,19,8,Valid
Beijing,PM2.5,2012/1/2 20:00,2012,1,2,20,10,Valid
Beijing,PM2.5,2012/1/2 21:00,2012,1,2,21,27,Valid
Beijing,PM2.5,2012/1/2 22:00,2012,1,2,22,18,Valid
Beijing,PM2.5,2012/1/2 23:00,2012,1,2,23,14,Valid
Beijing,PM2.5,2012/1/3 0:00,2012,1,3,0,16,Valid
Beijing,PM2.5,2012/1/3 1:00,2012,1,3,1,17,Valid
Beijing,PM2.5,2012/1/3 2:00,2012,1,3,2,11,Valid
Beijing,PM2.5,2012/1/3 3:00,2012,1,3,3,11,Valid
Beijing,PM2.5,2012/1/3 4:00,2012,1,3,4,12,Valid
Beijing,PM2.5,2012/1/3 5:00,2012,1,3,5,15,Valid
Beijing,PM2.5,2012/1/3 6:00,2012,1,3,6,17,Valid
Beijing,PM2.5,2012/1/3 7:00,2012,1,3,7,14,Valid
Beijing,PM2.5,2012/1/3 8:00,2012,1,3,8,16,Valid
Beijing,PM2.5,2012/1/3 9:00,2012,1,3,9,18,Valid
Beijing,PM2.5,2012/1/3 10:00,2012,1,3,10,24,Valid
Beijing,PM2.5,2012/1/3 11:00,2012,1,3,11,16,Valid
Beijing,PM2.5,2012/1/3 12:00,2012,1,3,12,18,Valid
Beijing,PM2.5,2012/1/3 13:00,2012,1,3,13,13,Valid
Beijing,PM2.5,2012/1/3 14:00,2012,1,3,14,23,Valid
Beijing,PM2.5,2012/1/3 15:00,2012,1,3,15,13,Valid
Beijing,PM2.5,2012/1/3 16:00,2012,1,3,16,11,Valid
Beijing,PM2.5,2012/1/3 17:00,2012,1,3,17,8,Valid
Beijing,PM2.5,2012/1/3 18:00,2012,1,3,18,19,Valid
Beijing,PM2.5,2012/1/3 19:00,2012,1,3,19,11,Valid
Beijing,PM2.5,2012/1/3 20:00,2012,1,3,20,12,Valid
Beijing,PM2.5,2012/1/3 21:00,2012,1,3,21,10,Valid
Beijing,PM2.5,2012/1/3 22:00,2012,1,3,22,16,Valid
Beijing,PM2.5,2012/1/3 23:00,2012,1,3,23,14,Valid
Beijing,PM2.5,2012/1/4 0:00,2012,1,4,0,13,Valid
Beijing,PM2.5,2012/1/4 1:00,2012,1,4,1,10,Valid
Beijing,PM2.5,2012/1/4 2:00,2012,1,4,2,11,Valid
Beijing,PM2.5,2012/1/4 3:00,2012,1,4,3,18,Valid
Beijing,PM2.5,2012/1/4 4:00,2012,1,4,4,13,Valid
Beijing,PM2.5,2012/1/4 5:00,2012,1,4,5,13,Valid
Beijing,PM2.5,2012/1/4 6:00,2012,1,4,6,15,Valid
Beijing,PM2.5,2012/1/4 7:00,2012,1,4,7,20,Valid
Beijing,PM2.5,2012/1/4 8:00,2012,1,4,8,19,Valid
Beijing,PM2.5,2012/1/4 9:00,2012,1,4,9,16,Valid
Beijing,PM2.5,2012/1/4 10:00,2012,1,4,10,17,Valid
Beijing,PM2.5,2012/1/4 11:00,2012,1,4,11,12,Valid
Beijing,PM2.5,2012/1/4 12:00,2012,1,4,12,25,Valid
Beijing,PM2.5,2012/1/4 13:00,2012,1,4,13,16,Valid
Beijing,PM2.5,2012/1/4 14:00,2012,1,4,14,15,Valid
Beijing,PM2.5,2012/1/4 15:00,2012,1,4,15,21,Valid
Beijing,PM2.5,2012/1/4 16:00,2012,1,4,16,37,Valid
Beijing,PM2.5,2012/1/4 17:00,2012,1,4,17,42,Valid
Beijing,PM2.5,2012/1/4 18:00,2012,1,4,18,55,Valid
Beijing,PM2.5,2012/1/4 19:00,2012,1,4,19,74,Valid
Beijing,PM2.5,2012/1/4 20:00,2012,1,4,20,87,Valid
Beijing,PM2.5,2012/1/4 21:00,2012,1,4,21,86,Valid
Beijing,PM2.5,2012/1/4 22:00,2012,1,4,22,87,Valid
Beijing,PM2.5,2012/1/4 23:00,2012,1,4,23,90,Valid
Beijing,PM2.5,2012/1/5 0:00,2012,1,5,0,89,Valid
Beijing,PM2.5,2012/1/5 1:00,2012,1,5,1,91,Valid
Beijing,PM2.5,2012/1/5 2:00,2012,1,5,2,99,Valid
Beijing,PM2.5,2012/1/5 3:00,2012,1,5,3,150,Valid
Beijing,PM2.5,2012/1/5 4:00,2012,1,5,4,143,Valid
Beijing,PM2.5,2012/1/5 5:00,2012,1,5,5,130,Valid
Beijing,PM2.5,2012/1/5 6:00,2012,1,5,6,102,Valid
Beijing,PM2.5,2012/1/5 7:00,2012,1,5,7,96,Valid
Beijing,PM2.5,2012/1/5 8:00,2012,1,5,8,72,Valid
Beijing,PM2.5,2012/1/5 9:00,2012,1,5,9,60,Valid
Beijing,PM2.5,2012/1/5 10:00,2012,1,5,10,70,Valid
Beijing,PM2.5,2012/1/5 11:00,2012,1,5,11,76,Valid
Beijing,PM2.5,2012/1/5 12:00,2012,1,5,12,69,Valid
Beijing,PM2.5,2012/1/5 13:00,2012,1,5,13,53,Valid
Beijing,PM2.5,2012/1/5 14:00,2012,1,5,14,53,Valid
Beijing,PM2.5,2012/1/5 15:00,2012,1,5,15,65,Valid
Beijing,PM2.5,2012/1/5 16:00,2012,1,5,16,86,Valid
Beijing,PM2.5,2012/1/5 17:00,2012,1,5,17,115,Valid
Beijing,PM2.5,2012/1/5 18:00,2012,1,5,18,179,Valid
Beijing,PM2.5,2012/1/5 19:00,2012,1,5,19,235,Valid
Beijing,PM2.5,2012/1/5 20:00,2012,1,5,20,241,Valid
Beijing,PM2.5,2012/1/5 21:00,2012,1,5,21,189,Valid
Beijing,PM2.5,2012/1/5 22:00,2012,1,5,22,161,Valid
Beijing,PM2.5,2012/1/5 23:00,2012,1,5,23,189,Valid
Beijing,PM2.5,2012/1/6 0:00,2012,1,6,0,161,Valid
Beijing,PM2.5,2012/1/6 1:00,2012,1,6,1,161,Valid
Beijing,PM2.5,2012/1/6 2:00,2012,1,6,2,159,Valid
Beijing,PM2.5,2012/1/6 3:00,2012,1,6,3,197,Valid
Beijing,PM2.5,2012/1/6 4:00,2012,1,6,4,183,Valid
Beijing,PM2.5,2012/1/6 5:00,2012,1,6,5,172,Valid
Beijing,PM2.5,2012/1/6 6:00,2012,1,6,6,170,Valid
Beijing,PM2.5,2012/1/6 7:00,2012,1,6,7,179,Valid
Beijing,PM2.5,2012/1/6 8:00,2012,1,6,8,194,Valid
Beijing,PM2.5,2012/1/6 9:00,2012,1,6,9,183,Valid
Beijing,PM2.5,2012/1/6 10:00,2012,1,6,10,150,Valid
Beijing,PM2.5,2012/1/6 11:00,2012,1,6,11,87,Valid
Beijing,PM2.5,2012/1/6 12:00,2012,1,6,12,93,Valid
Beijing,PM2.5,2012/1/6 13:00,2012,1,6,13,91,Valid
Beijing,PM2.5,2012/1/6 14:00,2012,1,6,14,67,Valid
Beijing,PM2.5,2012/1/6 15:00,2012,1,6,15,54,Valid
Beijing,PM2.5,2012/1/6 16:00,2012,1,6,16,62,Valid
Beijing,PM2.5,2012/1/6 17:00,2012,1,6,17,56,Valid
Beijing,PM2.5,2012/1/6 18:00,2012,1,6,18,58,Valid
Beijing,PM2.5,2012/1/6 19:00,2012,1,6,19,54,Valid
Beijing,PM2.5,2012/1/6 20:00,2012,1,6,20,51,Valid
Beijing,PM2.5,2012/1/6 21:00,2012,1,6,21,52,Valid
Beijing,PM2.5,2012/1/6 22:00,2012,1,6,22,45,Valid
Beijing,PM2.5,2012/1/6 23:00,2012,1,6,23,45,Valid
Beijing,PM2.5,2012/1/7 0:00,2012,1,7,0,49,Valid
Beijing,PM2.5,2012/1/7 1:00,2012,1,7,1,47,Valid
Beijing,PM2.5,2012/1/7 2:00,2012,1,7,2,40,Valid
Beijing,PM2.5,2012/1/7 3:00,2012,1,7,3,46,Valid
Beijing,PM2.5,2012/1/7 4:00,2012,1,7,4,51,Valid
Beijing,PM2.5,2012/1/7 5:00,2012,1,7,5,49,Valid
Beijing,PM2.5,2012/1/7 6:00,2012,1,7,6,60,Valid
Beijing,PM2.5,2012/1/7 7:00,2012,1,7,7,69,Valid
Beijing,PM2.5,2012/1/7 8:00,2012,1,7,8,66,Valid
Beijing,PM2.5,2012/1/7 9:00,2012,1,7,9,68,Valid
Beijing,PM2.5,2012/1/7 10:00,2012,1,7,10,83,Valid
Beijing,PM2.5,2012/1/7 11:00,2012,1,7,11,132,Valid
Beijing,PM2.5,2012/1/7 12:00,2012,1,7,12,175,Valid
Beijing,PM2.5,2012/1/7 13:00,2012,1,7,13,170,Valid
Beijing,PM2.5,2012/1/7 14:00,2012,1,7,14,172,Valid
Beijing,PM2.5,2012/1/7 15:00,2012,1,7,15,169,Valid
Beijing,PM2.5,2012/1/7 16:00,2012,1,7,16,176,Valid
Beijing,PM2.5,2012/1/7 17:00,2012,1,7,17,175,Valid
Beijing,PM2.5,2012/1/7 18:00,2012,1,7,18,172,Valid
Beijing,PM2.5,2012/1/7 19:00,2012,1,7,19,166,Valid
Beijing,PM2.5,2012/1/7 20:00,2012,1,7,20,171,Valid
Beijing,PM2.5,2012/1/7 21:00,2012,1,7,21,164,Valid
Beijing,PM2.5,2012/1/7 22:00,2012,1,7,22,191,Valid
Beijing,PM2.5,2012/1/7 23:00,2012,1,7,23,171,Valid
Beijing,PM2.5,2012/1/8 0:00,2012,1,8,0,184,Valid
Beijing,PM2.5,2012/1/8 1:00,2012,1,8,1,191,Valid
Beijing,PM2.5,2012/1/8 2:00,2012,1,8,2,169,Valid
Beijing,PM2.5,2012/1/8 3:00,2012,1,8,3,156,Valid
Beijing,PM2.5,2012/1/8 4:00,2012,1,8,4,151,Valid
Beijing,PM2.5,2012/1/8 5:00,2012,1,8,5,120,Valid
Beijing,PM2.5,2012/1/8 6:00,2012,1,8,6,116,Valid
Beijing,PM2.5,2012/1/8 7:00,2012,1,8,7,109,Valid
Beijing,PM2.5,2012/1/8 8:00,2012,1,8,8,111,Valid
Beijing,PM2.5,2012/1/8 9:00,2012,1,8,9,124,Valid
Beijing,PM2.5,2012/1/8 10:00,2012,1,8,10,125,Valid
Beijing,PM2.5,2012/1/8 11:00,2012,1,8,11,151,Valid
Beijing,PM2.5,2012/1/8 12:00,2012,1,8,12,149,Valid
Beijing,PM2.5,2012/1/8 13:00,2012,1,8,13,153,Valid
Beijing,PM2.5,2012/1/8 14:00,2012,1,8,14,152,Valid
Beijing,PM2.5,2012/1/8 15:00,2012,1,8,15,144,Valid
Beijing,PM2.5,2012/1/8 16:00,2012,1,8,16,197,Valid
Beijing,PM2.5,2012/1/8 17:00,2012,1,8,17,181,Valid
Beijing,PM2.5,2012/1/8 18:00,2012,1,8,18,197,Valid
Beijing,PM2.5,2012/1/8 19:00,2012,1,8,19,201,Valid
Beijing,PM2.5,2012/1/8 20:00,2012,1,8,20,211,Valid
Beijing,PM2.5,2012/1/8 21:00,2012,1,8,21,235,Valid
Beijing,PM2.5,2012/1/8 22:00,2012,1,8,22,275,Valid
Beijing,PM2.5,2012/1/8 23:00,2012,1,8,23,289,Valid
Beijing,PM2.5,2012/1/9 0:00,2012,1,9,0,284,Valid
Beijing,PM2.5,2012/1/9 1:00,2012,1,9,1,205,Valid
Beijing,PM2.5,2012/1/9 2:00,2012,1,9,2,146,Valid
Beijing,PM2.5,2012/1/9 3:00,2012,1,9,3,127,Valid
Beijing,PM2.5,2012/1/9 4:00,2012,1,9,4,79,Valid
Beijing,PM2.5,2012/1/9 5:00,2012,1,9,5,63,Valid
Beijing,PM2.5,2012/1/9 6:00,2012,1,9,6,79,Valid
Beijing,PM2.5,2012/1/9 7:00,2012,1,9,7,126,Valid
Beijing,PM2.5,2012/1/9 8:00,2012,1,9,8,100,Valid
Beijing,PM2.5,2012/1/9 9:00,2012,1,9,9,96,Valid
Beijing,PM2.5,2012/1/9 10:00,2012,1,9,10,74,Valid
Beijing,PM2.5,2012/1/9 11:00,2012,1,9,11,77,Valid
Beijing,PM2.5,2012/1/9 12:00,2012,1,9,12,85,Valid
Beijing,PM2.5,2012/1/9 13:00,2012,1,9,13,204,Valid
Beijing,PM2.5,2012/1/9 14:00,2012,1,9,14,184,Valid
Beijing,PM2.5,2012/1/9 15:00,2012,1,9,15,177,Valid
Beijing,PM2.5,2012/1/9 16:00,2012,1,9,16,175,Valid
Beijing,PM2.5,2012/1/9 17:00,2012,1,9,17,149,Valid
Beijing,PM2.5,2012/1/9 18:00,2012,1,9,18,180,Valid
Beijing,PM2.5,2012/1/9 19:00,2012,1,9,19,267,Valid
Beijing,PM2.5,2012/1/9 20:00,2012,1,9,20,314,Valid
Beijing,PM2.5,2012/1/9 21:00,2012,1,9,21,350,Valid
Beijing,PM2.5,2012/1/9 22:00,2012,1,9,22,335,Valid
Beijing,PM2.5,2012/1/9 23:00,2012,1,9,23,366,Valid
Beijing,PM2.5,2012/1/10 0:00,2012,1,10,0,358,Valid
Beijing,PM2.5,2012/1/10 1:00,2012,1,10,1,388,Valid
Beijing,PM2.5,2012/1/10 2:00,2012,1,10,2,433,Valid
Beijing,PM2.5,2012/1/10 3:00,2012,1,10,3,524,Valid
Beijing,PM2.5,2012/1/10 4:00,2012,1,10,4,534,Valid
Beijing,PM2.5,2012/1/10 5:00,2012,1,10,5,501,Valid
Beijing,PM2.5,2012/1/10 6:00,2012,1,10,6,513,Valid
Beijing,PM2.5,2012/1/10 7:00,2012,1,10,7,491,Valid
Beijing,PM2.5,2012/1/10 8:00,2012,1,10,8,502,Valid
Beijing,PM2.5,2012/1/10 9:00,2012,1,10,9,484,Valid
Beijing,PM2.5,2012/1/10 10:00,2012,1,10,10,494,Valid
Beijing,PM2.5,2012/1/10 11:00,2012,1,10,11,155,Valid
Beijing,PM2.5,2012/1/10 12:00,2012,1,10,12,21,Valid
Beijing,PM2.5,2012/1/10 13:00,2012,1,10,13,21,Valid
Beijing,PM2.5,2012/1/10 14:00,2012,1,10,14,19,Valid
Beijing,PM2.5,2012/1/10 15:00,2012,1,10,15,17,Valid
Beijing,PM2.5,2012/1/10 16:00,2012,1,10,16,13,Valid
Beijing,PM2.5,2012/1/10 17:00,2012,1,10,17,15,Valid
Beijing,PM2.5,2012/1/10 18:00,2012,1,10,18,11,Valid
Beijing,PM2.5,2012/1/10 19:00,2012,1,10,19,12,Valid
Beijing,PM2.5,2012/1/10 20:00,2012,1,10,20,12,Valid
Beijing,PM2.5,2012/1/10 21:00,2012,1,10,21,10,Valid
Beijing,PM2.5,2012/1/10 22:00,2012,1,10,22,18,Valid
Beijing,PM2.5,2012/1/10 23:00,2012,1,10,23,17,Valid
Beijing,PM2.5,2012/1/11 0:00,2012,1,11,0,14,Valid
Beijing,PM2.5,2012/1/11 1:00,2012,1,11,1,17,Valid
Beijing,PM2.5,2012/1/11 2:00,2012,1,11,2,13,Valid
Beijing,PM2.5,2012/1/11 3:00,2012,1,11,3,14,Valid
Beijing,PM2.5,2012/1/11 4:00,2012,1,11,4,24,Valid
Beijing,PM2.5,2012/1/11 5:00,2012,1,11,5,25,Valid
Beijing,PM2.5,2012/1/11 6:00,2012,1,11,6,32,Valid
Beijing,PM2.5,2012/1/11 7:00,2012,1,11,7,29,Valid
Beijing,PM2.5,2012/1/11 8:00,2012,1,11,8,53,Valid
Beijing,PM2.5,2012/1/11 9:00,2012,1,11,9,31,Valid
Beijing,PM2.5,2012/1/11 10:00,2012,1,11,10,33,Valid
Beijing,PM2.5,2012/1/11 11:00,2012,1,11,11,47,Valid
Beijing,PM2.5,2012/1/11 12:00,2012,1,11,12,57,Valid
Beijing,PM2.5,2012/1/11 13:00,2012,1,11,13,47,Valid
Beijing,PM2.5,2012/1/11 14:00,2012,1,11,14,46,Valid
Beijing,PM2.5,2012/1/11 15:00,2012,1,11,15,65,Valid
Beijing,PM2.5,2012/1/11 16:00,2012,1,11,16,71,Valid
Beijing,PM2.5,2012/1/11 17:00,2012,1,11,17,68,Valid
Beijing,PM2.5,2012/1/11 18:00,2012,1,11,18,71,Valid
Beijing,PM2.5,2012/1/11 19:00,2012,1,11,19,93,Valid
Beijing,PM2.5,2012/1/11 20:00,2012,1,11,20,120,Valid
Beijing,PM2.5,2012/1/11 21:00,2012,1,11,21,112,Valid
Beijing,PM2.5,2012/1/11 22:00,2012,1,11,22,123,Valid
Beijing,PM2.5,2012/1/11 23:00,2012,1,11,23,138,Valid
Beijing,PM2.5,2012/1/12 0:00,2012,1,12,0,147,Valid
Beijing,PM2.5,2012/1/12 1:00,2012,1,12,1,156,Valid
Beijing,PM2.5,2012/1/12 2:00,2012,1,12,2,169,Valid
Beijing,PM2.5,2012/1/12 3:00,2012,1,12,3,156,Valid
Beijing,PM2.5,2012/1/12 4:00,2012,1,12,4,148,Valid
Beijing,PM2.5,2012/1/12 5:00,2012,1,12,5,137,Valid
Beijing,PM2.5,2012/1/12 6:00,2012,1,12,6,146,Valid
Beijing,PM2.5,2012/1/12 7:00,2012,1,12,7,130,Valid
Beijing,PM2.5,2012/1/12 8:00,2012,1,12,8,123,Valid
Beijing,PM2.5,2012/1/12 9:00,2012,1,12,9,126,Valid
Beijing,PM2.5,2012/1/12 10:00,2012,1,12,10,130,Valid
Beijing,PM2.5,2012/1/12 11:00,2012,1,12,11,136,Valid
Beijing,PM2.5,2012/1/12 12:00,2012,1,12,12,149,Valid
Beijing,PM2.5,2012/1/12 13:00,2012,1,12,13,196,Valid
Beijing,PM2.5,2012/1/12 14:00,2012,1,12,14,162,Valid
Beijing,PM2.5,2012/1/12 15:00,2012,1,12,15,160,Valid
Beijing,PM2.5,2012/1/12 16:00,2012,1,12,16,160,Valid
Beijing,PM2.5,2012/1/12 17:00,2012,1,12,17,174,Valid
Beijing,PM2.5,2012/1/12 18:00,2012,1,12,18,144,Valid
Beijing,PM2.5,2012/1/12 19:00,2012,1,12,19,171,Valid
Beijing,PM2.5,2012/1/12 20:00,2012,1,12,20,156,Valid
Beijing,PM2.5,2012/1/12 21:00,2012,1,12,21,230,Valid
Beijing,PM2.5,2012/1/12 22:00,2012,1,12,22,182,Valid
Beijing,PM2.5,2012/1/12 23:00,2012,1,12,23,100,Valid
Beijing,PM2.5,2012/1/13 0:00,2012,1,13,0,60,Valid
Beijing,PM2.5,2012/1/13 1:00,2012,1,13,1,50,Valid
Beijing,PM2.5,2012/1/13 2:00,2012,1,13,2,52,Valid
Beijing,PM2.5,2012/1/13 3:00,2012,1,13,3,57,Valid
Beijing,PM2.5,2012/1/13 4:00,2012,1,13,4,41,Valid
Beijing,PM2.5,2012/1/13 5:00,2012,1,13,5,47,Valid
Beijing,PM2.5,2012/1/13 6:00,2012,1,13,6,44,Valid
Beijing,PM2.5,2012/1/13 7:00,2012,1,13,7,37,Valid
Beijing,PM2.5,2012/1/13 8:00,2012,1,13,8,52,Valid
Beijing,PM2.5,2012/1/13 9:00,2012,1,13,9,46,Valid
Beijing,PM2.5,2012/1/13 10:00,2012,1,13,10,43,Valid
Beijing,PM2.5,2012/1/13 11:00,2012,1,13,11,45,Valid
Beijing,PM2.5,2012/1/13 12:00,2012,1,13,12,45,Valid
Beijing,PM2.5,2012/1/13 13:00,2012,1,13,13,61,Valid
Beijing,PM2.5,2012/1/13 14:00,2012,1,13,14,69,Valid
Beijing,PM2.5,2012/1/13 15:00,2012,1,13,15,66,Valid
Beijing,PM2.5,2012/1/13 16:00,2012,1,13,16,39,Valid
Beijing,PM2.5,2012/1/13 17:00,2012,1,13,17,57,Valid
Beijing,PM2.5,2012/1/13 18:00,2012,1,13,18,72,Valid
Beijing,PM2.5,2012/1/13 19:00,2012,1,13,19,73,Valid
Beijing,PM2.5,2012/1/13 20:00,2012,1,13,20,73,Valid
Beijing,PM2.5,2012/1/13 21:00,2012,1,13,21,91,Valid
Beijing,PM2.5,2012/1/13 22:00,2012,1,13,22,101,Valid
Beijing,PM2.5,2012/1/13 23:00,2012,1,13,23,137,Valid
Beijing,PM2.5,2012/1/14 0:00,2012,1,14,0,133,Valid
Beijing,PM2.5,2012/1/14 1:00,2012,1,14,1,130,Valid
Beijing,PM2.5,2012/1/14 2:00,2012,1,14,2,125,Valid
Beijing,PM2.5,2012/1/14 3:00,2012,1,14,3,125,Valid
Beijing,PM2.5,2012/1/14 4:00,2012,1,14,4,98,Valid
Beijing,PM2.5,2012/1/14 5:00,2012,1,14,5,58,Valid
Beijing,PM2.5,2012/1/14 6:00,2012,1,14,6,42,Valid
Beijing,PM2.5,2012/1/14 7:00,2012,1,14,7,39,Valid
Beijing,PM2.5,2012/1/14 8:00,2012,1,14,8,33,Valid
Beijing,PM2.5,2012/1/14 9:00,2012,1,14,9,-999,Missing
Beijing,PM2.5,2012/1/14 10:00,2012,1,14,10,-999,Missing
Beijing,PM2.5,2012/1/14 11:00,2012,1,14,11,-999,Missing
Beijing,PM2.5,2012/1/14 12:00,2012,1,14,12,-999,Missing
Beijing,PM2.5,2012/1/14 13:00,2012,1,14,13,-999,Missing
Beijing,PM2.5,2012/1/14 14:00,2012,1,14,14,-999,Missing
Beijing,PM2.5,2012/1/14 15:00,2012,1,14,15,-999,Missing
Beijing,PM2.5,2012/1/14 16:00,2012,1,14,16,-999,Missing
Beijing,PM2.5,2012/1/14 17:00,2012,1,14,17,-999,Missing
Beijing,PM2.5,2012/1/14 18:00,2012,1,14,18,-999,Missing
Beijing,PM2.5,2012/1/14 19:00,2012,1,14,19,-999,Missing
Beijing,PM2.5,2012/1/14 20:00,2012,1,14,20,-999,Missing
Beijing,PM2.5,2012/1/14 21:00,2012,1,14,21,-999,Missing
Beijing,PM2.5,2012/1/14 22:00,2012,1,14,22,-999,Missing
Beijing,PM2.5,2012/1/14 23:00,2012,1,14,23,-999,Missing
Beijing,PM2.5,2012/1/15 0:00,2012,1,15,0,-999,Missing
Beijing,PM2.5,2012/1/15 1:00,2012,1,15,1,-999,Missing
Beijing,PM2.5,2012/1/15 2:00,2012,1,15,2,-999,Missing
Beijing,PM2.5,2012/1/15 3:00,2012,1,15,3,-999,Missing
Beijing,PM2.5,2012/1/15 4:00,2012,1,15,4,-999,Missing
Beijing,PM2.5,2012/1/15 5:00,2012,1,15,5,-999,Missing
Beijing,PM2.5,2012/1/15 6:00,2012,1,15,6,-999,Missing
Beijing,PM2.5,2012/1/15 7:00,2012,1,15,7,-999,Missing
Beijing,PM2.5,2012/1/15 8:00,2012,1,15,8,-999,Missing
Beijing,PM2.5,2012/1/15 9:00,2012,1,15,9,-999,Missing
Beijing,PM2.5,2012/1/15 10:00,2012,1,15,10,-999,Missing
Beijing,PM2.5,2012/1/15 11:00,2012,1,15,11,-999,Missing
Beijing,PM2.5,2012/1/15 12:00,2012,1,15,12,-999,Missing
Beijing,PM2.5,2012/1/15 13:00,2012,1,15,13,-999,Missing
Beijing,PM2.5,2012/1/15 14:00,2012,1,15,14,-999,Missing
Beijing,PM2.5,2012/1/15 15:00,2012,1,15,15,-999,Missing
Beijing,PM2.5,2012/1/15 16:00,2012,1,15,16,-999,Missing
Beijing,PM2.5,2012/1/15 17:00,2012,1,15,17,-999,Missing
Beijing,PM2.5,2012/1/15 18:00,2012,1,15,18,-999,Missing
Beijing,PM2.5,2012/1/15 19:00,2012,1,15,19,-999,Missing
Beijing,PM2.5,2012/1/15 20:00,2012,1,15,20,-999,Missing
Beijing,PM2.5,2012/1/15 21:00,2012,1,15,21,-999,Missing
Beijing,PM2.5,2012/1/15 22:00,2012,1,15,22,-999,Missing
Beijing,PM2.5,2012/1/15 23:00,2012,1,15,23,-999,Missing
Beijing,PM2.5,2012/1/16 0:00,2012,1,16,0,-999,Missing
Beijing,PM2.5,2012/1/16 1:00,2012,1,16,1,-999,Missing
Beijing,PM2.5,2012/1/16 2:00,2012,1,16,2,-999,Missing
Beijing,PM2.5,2012/1/16 3:00,2012,1,16,3,-999,Missing
Beijing,PM2.5,2012/1/16 4:00,2012,1,16,4,-999,Missing
Beijing,PM2.5,2012/1/16 5:00,2012,1,16,5,-999,Missing
Beijing,PM2.5,2012/1/16 6:00,2012,1,16,6,-999,Missing
Beijing,PM2.5,2012/1/16 7:00,2012,1,16,7,-999,Missing
Beijing,PM2.5,2012/1/16 8:00,2012,1,16,8,-999,Missing
Beijing,PM2.5,2012/1/16 9:00,2012,1,16,9,-999,Missing
Beijing,PM2.5,2012/1/16 10:00,2012,1,16,10,-999,Missing
Beijing,PM2.5,2012/1/16 11:00,2012,1,16,11,-999,Missing
Beijing,PM2.5,2012/1/16 12:00,2012,1,16,12,-999,Missing
Beijing,PM2.5,2012/1/16 13:00,2012,1,16,13,-999,Missing
Beijing,PM2.5,2012/1/16 14:00,2012,1,16,14,-999,Missing
Beijing,PM2.5,2012/1/16 15:00,2012,1,16,15,-999,Missing
